source	target
EWSR1	IDH1
EWSR1	PSMD1
EWSR1	NPRL3
EWSR1	CCNF
EWSR1	EMP2
EWSR1	EEF2K
EWSR1	MT1L
EWSR1	ARL2BP
EWSR1	DDX19A
EWSR1	SF3B3
EWSR1	ZFHX3
EWSR1	LDHD
EWSR1	WDR1
EWSR1	SETD7
EWSR1	MAML3
EWSR1	ZNF827
EWSR1	URB1
EWSR1	RCAN1
EWSR1	HMGN1
EWSR1	RRP1B
EWSR1	PDXK
EWSR1	IFITM2
EWSR1	IFITM3
EWSR1	PNPLA2
EWSR1	POLR2L
EWSR1	SLC22A18
EWSR1	APBB1
EWSR1	SBF2
EWSR1	EIF4G2
EWSR1	CD59
EWSR1	DTX4
EWSR1	GANAB
EWSR1	INTS5
EWSR1	VEGFB
EWSR1	GPR137
EWSR1	PC
EWSR1	ARHGEF17
EWSR1	RELT
EWSR1	ARRB1
EWSR1	MAP6
EWSR1	GAB2
EWSR1	PRSS23
EWSR1	JAM3
EWSR1	MAFK
EWSR1	HERPUD2
EWSR1	UPP1
EWSR1	YWHAG
EWSR1	TAF6
EWSR1	PCOLCE
EWSR1	TFR2
EWSR1	SYPL1
EWSR1	FAM131B
EWSR1	ZYX
EWSR1	INSIG1
EWSR1	DLGAP1
EWSR1	TTC28
EWSR1	EMID1
EWSR1	AP1B1
EWSR1	TCN2
EWSR1	LIMK2
EWSR1	RBFOX2
EWSR1	TTC38
EWSR1	PIM3
EWSR1	DENND6B
HBP1	SGTA
HBP1	SORD
HBP1	ZFAND6
HBP1	TNFRSF1A
HBP1	LTBR
HBP1	RAB35
HBP1	ATP6V1F
HBP1	NRSN2
HBP1	DCUN1D4
HBP1	C11orf49
HBP1	IQSEC1
HBP1	CELSR3
HBP1	CUTA
HCFC1	ADIPOR2
HCFC1	LTBR
HCFC1	GAPDH
HCFC1	MLF2
HCFC1	PTMS
HCFC1	ENO2
HCFC1	ATN1
HCFC1	C12orf57
HCFC1	LPCAT3
HCFC1	DDX47
HCFC1	HDAC7
HCFC1	NCKAP5L
HCFC1	NR4A1
HCFC1	ATG101
HCFC1	KRT8
HCFC1	MAP3K12
HCFC1	BLOC1S1
HCFC1	GDF11
HCFC1	ORMDL2
HCFC1	DNAJC14
HCFC1	TMEM198B
HCFC1	ERBB3
HCFC1	RPL41
HCFC1	MYL6B
HCFC1	MYL6
HCFC1	NXPH4
HCFC1	SHMT2
HCFC1	INHBE
HCFC1	DDIT3
HCFC1	MBD6
HCFC1	DCTN2
HCFC1	AGAP2
HCFC1	CORO1C
HCFC1	USP30
HCFC1	GLTP
HCFC1	C12orf76
HCFC1	RPLP0
HCFC1	SRSF9
HCFC1	DYNLL1
HCFC1	SPPL3
HCFC1	ORAI1
HCFC1	SETD1B
HCFC1	PITPNM2
HCFC1	NCOR2
HCFC1	SCARB1
HCFC1	UBC
HCFC1	ULK1
HCFC1	FBRSL1
HCFC1	ATAT1
HCFC1	TUBB
HCFC1	PRRC2A
HCFC1	BAG6
HCFC1	HSPA1B
HCFC1	NEU1
HCFC1	C2
HCFC1	ATF6B
HCFC1	PRRT1
HCFC1	AGPAT1
HCFC1	RNF5
HCFC1	SLC39A7
HCFC1	RING1
HCFC1	PHF1
HCFC1	CUTA
HCFC1	LEMD2
HCFC1	HMGA1
HCFC1	TBC1D22B
HCFC1	FRS3
HCFC1	BYSL
HCFC1	CCND3
HCFC1	MRPS10
HCFC1	SRF
HCFC1	CUL9
HCFC1	VEGFA
HCFC1	HSP90AB1
HCFC1	NFKBIE
HCFC1	TMEM151B
HCFC1	LMBRD1
HCFC1	AMD1
HCFC1	EZR
HCFC1	MPC1
HCFC1	INTS1
HCFC1	BRAT1
HCFC1	GNA12
HCFC1	FBXL18
HCFC1	ACTB
HCFC1	KIAA0895
HCFC1	YKT6
HCFC1	NSUN5
HCFC1	BCL7B
HCFC1	STX1A
HCFC1	TMEM120A
HCFC1	SRRM3
HCFC1	YWHAG
HCFC1	TMEM130
HCFC1	ZKSCAN5
HCFC1	TAF6
HCFC1	MEPCE
HCFC1	NYAP1
HCFC1	GNB2
HCFC1	GIGYF1
HCFC1	AP1S1
HCFC1	VGF
HCFC1	FASTK
HCFC1	AGAP3
HCFC1	CCAR2
HCFC1	CCDC25
HCFC1	KIF13B
HCFC1	ERLIN2
HCFC1	FGFR1
HCFC1	RPS20
HCFC1	TMEM70
HCFC1	DECR1
HCFC1	KLF10
HCFC1	ST3GAL1
HCFC1	SLC45A4
HCFC1	ZFP41
HCFC1	ZC3H3
HCFC1	EEF1D
HCFC1	ZNF623
HCFC1	PLEC
HCFC1	GPAA1
HCFC1	CYC1
HCFC1	HSF1
HCFC1	DGAT1
HCFC1	VPS28
HCFC1	CYHR1
HCFC1	KIFC2
HCFC1	PPP1R16A
HCFC1	LRRC14
HCFC1	LRRC24
HCFC1	PITPNA
HCFC1	SLC43A2
HCFC1	PRPF8
HCFC1	SGSM2
HCFC1	MNT
HCFC1	NUP88
HCFC1	DLG4
HCFC1	GABARAP
HCFC1	CTDNEP1
HCFC1	GPS2
HCFC1	NLGN2
HCFC1	FGF11
HCFC1	EIF4A1
HCFC1	CD68
HCFC1	CHD3
HCFC1	TRAPPC1
HCFC1	PER1
HCFC1	VAMP2
HCFC1	FLCN
HCFC1	RAI1
HCFC1	SREBF1
HCFC1	ALKBH5
HCFC1	LLGL1
HCFC1	MIEF2
HCFC1	UNC119
HCFC1	PIGS
HCFC1	ALDOC
HCFC1	RAB34
HCFC1	FAM222B
HCFC1	DHRS13
HCFC1	PIPOX
HCFC1	PIP4K2B
HCFC1	RPL23
HCFC1	PSMD3
HCFC1	WIPF2
HCFC1	ACLY
HCFC1	NKIRAS2
HCFC1	KAT2A
HCFC1	STAT3
HCFC1	COA3
HCFC1	BECN1
HCFC1	ETV4
HCFC1	TMUB2
HCFC1	NMT1
HCFC1	ACBD4
HCFC1	FMNL1
HCFC1	MRPL10
HCFC1	NFE2L1
HCFC1	PPP1R9B
HCFC1	ABCC3
HCFC1	CYB561
HCFC1	DCAF7
HCFC1	TACO1
HCFC1	CDC42EP4
HCFC1	RPL38
HCFC1	KCTD2
HCFC1	NUP85
HCFC1	UNK
HCFC1	ACOX1
HCFC1	EXOC7
HCFC1	UBE2O
HCFC1	AFMID
HCFC1	CANT1
HCFC1	CBX4
HCFC1	BAIAP2
HCFC1	BAHCC1
HCFC1	ACTG1
HCFC1	SLC25A10
HCFC1	ARHGDIA
HCFC1	PCYT2
HCFC1	MAFG
HCFC1	PYCR1
HCFC1	RAC3
HCFC1	DUS1L
HCFC1	CSNK1D
HCFC1	NARF
HCFC1	FOXK2
HCFC1	AGRN
HCFC1	ACAP3
HCFC1	AURKAIP1
HCFC1	CCNL2
HCFC1	SKI
HCFC1	ACOT7
HCFC1	PLEKHG5
HCFC1	NOL9
HCFC1	RERE
HCFC1	TMEM201
HCFC1	EXOSC10
HCFC1	MTOR
HCFC1	MAD2L2
HCFC1	MTHFR
HCFC1	CLCN6
HCFC1	SPEN
HCFC1	NBPF1
HCFC1	ATP13A2
HCFC1	SDHB
HCFC1	HP1BP3
HCFC1	PITHD1
HCFC1	HMGCL
HCFC1	SRRM1
HCFC1	CLIC4
HCFC1	STMN1
HCFC1	PAFAH2
HCFC1	WDTC1
HCFC1	AHDC1
HCFC1	SESN2
HCFC1	NKAIN1
HCFC1	PTP4A2
HCFC1	TXLNA
HCFC1	STK40
HCFC1	LSM10
HCFC1	MRPS15
HCFC1	MEAF6
HCFC1	C1orf122
HCFC1	SMAP2
HCFC1	ELOVL1
HCFC1	SZT2
HCFC1	ATP6V0B
HCFC1	B4GALT2
HCFC1	ERI3
HCFC1	RNF220
HCFC1	ATPAF1
HCFC1	TTC39A
HCFC1	BTF3L4
HCFC1	CPT2
HCFC1	LRP8
HCFC1	CELSR2
HCFC1	ATXN7L2
HCFC1	AHCYL1
HCFC1	STRIP1
HCFC1	CAPZA1
HCFC1	RHOC
HCFC1	SF3B4
HCFC1	CERS2
HCFC1	SCNM1
HCFC1	SNX27
HCFC1	S100A11
HCFC1	CHTOP
HCFC1	SNAPIN
HCFC1	ILF2
HCFC1	DENND4B
HCFC1	JTB
HCFC1	RPS27
HCFC1	IL6R
HCFC1	PBXIP1
HCFC1	PYGO2
HCFC1	TRIM46
HCFC1	THBS3
HCFC1	GBA
HCFC1	FAM189B
HCFC1	FDPS
HCFC1	RUSC1
HCFC1	GON4L
HCFC1	SYT11
HCFC1	MEX3A
HCFC1	MEF2D
HCFC1	MRPL24
HCFC1	PEA15
HCFC1	NDUFS2
HCFC1	IPO9
HCFC1	ELK4
HCFC1	RAB29
HCFC1	SLC30A1
HCFC1	TMEM63A
HCFC1	ACBD3
HCFC1	OPN3
HCFC1	SLC12A6
HCFC1	NOP10
HCFC1	LPCAT4
HCFC1	EIF2AK4
HCFC1	SRP14
HCFC1	VPS18
HCFC1	CHAC1
HCFC1	TMOD2
HCFC1	TMOD3
HCFC1	CLPX
HCFC1	RAB11A
HCFC1	ARID3B
HCFC1	MPI
HCFC1	COX5A
HCFC1	SCAMP5
HCFC1	ETFA
HCFC1	TSPAN3
HCFC1	TBC1D2B
HCFC1	WDR73
HCFC1	NGRN
HCFC1	CRTC3
HCFC1	IGF1R
HCFC1	RWDD2B
HCFC1	ADARB1
HCFC1	POFUT2
HCFC1	SLC19A1
HCFC1	MCM3AP
HCFC1	ZNF219
HCFC1	HNRNPC
HCFC1	MRPL52
HCFC1	ACIN1
HCFC1	ZFHX2
HCFC1	JPH4
HCFC1	EMC9
HCFC1	PSME2
HCFC1	REC8
HCFC1	STRN3
HCFC1	HECTD1
HCFC1	ZFP36L1
HCFC1	TECPR2
HCFC1	KLC1
HCFC1	INF2
HCFC1	AKT1
HCFC1	AHNAK2
HCFC1	PACS2
HCFC1	MTA1
HCFC1	CRIP2
HCFC1	RNF4
HCFC1	LRPAP1
HCFC1	OCIAD2
HCFC1	CFAP97
HCFC1	SNX25
HCFC1	ZCCHC3
HCFC1	TRIB3
HCFC1	SNRPB
HCFC1	C20orf27
HCFC1	CENPB
HCFC1	RBBP9
HCFC1	SEC23B
HCFC1	RALGAPA2
HCFC1	HM13
HCFC1	ID1
HCFC1	NOL4L
HCFC1	NECAB3
HCFC1	CHMP4B
HCFC1	ITCH
HCFC1	GSS
HCFC1	TRPC4AP
HCFC1	UQCC1
HCFC1	PKIG
HCFC1	PCIF1
HCFC1	ZNF335
HCFC1	PREX1
HCFC1	ADNP
HCFC1	ZNF217
HCFC1	RAE1
HCFC1	RBM38
HCFC1	STX16
HCFC1	CTSZ
HCFC1	CABLES2
HCFC1	PPDPF
HCFC1	STMN3
HCFC1	TPD52L2
HCFC1	DNAJC5
HCFC1	UCKL1
HCFC1	ZNF512B
HCFC1	SAMD10
HCFC1	PRPF6
HCFC1	TCEA2
HCFC1	UBL3
HCFC1	WDFY2
HCFC1	TMTC4
HCFC1	COMT
HCFC1	ZNF74
HCFC1	KLHL22
HCFC1	YDJC
HCFC1	GNAZ
HCFC1	FBXO7
HCFC1	TOM1
HCFC1	CSNK1E
HCFC1	DNAL4
HCFC1	RPL3
HCFC1	ATF4
HCFC1	RPS19BP1
HCFC1	ST13
HCFC1	RANGAP1
HCFC1	ZC3H7B
HCFC1	TOB2
HCFC1	ACO2
HCFC1	POLR3H
HCFC1	PMM1
HCFC1	XRCC6
HCFC1	SREBF2
HCFC1	POLDIP3
HCFC1	CERK
HCFC1	TUBGCP6
HCFC1	DENND6B
HCFC1	SBF1
HCFC1	NCAPH2
HCFC1	CTIF
HCFC1	DYM
HCFC1	C18orf32
HCFC1	RPL17
HCFC1	BCOR
HCFC1	DDX3X
HCFC1	RBM10
HCFC1	UBA1
HCFC1	CDK16
HCFC1	USP11
HCFC1	PLP2
HCFC1	SYP
HCFC1	AMER1
HCFC1	SSR4
HCFC1	IDH3G
HCFC1	HCFC1
HCFC1	SIGIRR
HCFC1	PTDSS2
HCFC1	SLC22A18
HCFC1	OSBPL5
HCFC1	CTR9
HCFC1	DGKZ
HCFC1	C11orf49
HCFC1	ACP2
HCFC1	NR1H3
HCFC1	MADD
HCFC1	PRPF19
HCFC1	CYB561A3
HCFC1	FADS2
HCFC1	FTH1
HCFC1	AHNAK
HCFC1	EEF1G
HCFC1	GANAB
HCFC1	INTS5
HCFC1	HNRNPUL2
HCFC1	TMEM179B
HCFC1	ATL3
HCFC1	MARK2
HCFC1	NAA40
HCFC1	STIP1
HCFC1	VEGFB
HCFC1	GPR137
HCFC1	PRDX5
HCFC1	NRXN2
HCFC1	SF1
HCFC1	MEN1
HCFC1	PPP2R5B
HCFC1	ZFPL1
HCFC1	TM7SF2
HCFC1	FAU
HCFC1	FRMD8
HCFC1	FAM89B
HCFC1	CFL1
HCFC1	FIBP
HCFC1	C11orf68
HCFC1	BANF1
HCFC1	PACS1
HCFC1	KLC2
HCFC1	RAB1B
HCFC1	CNIH2
HCFC1	TMEM151A
HCFC1	CD248
HCFC1	RBM4B
HCFC1	SPTBN2
HCFC1	PC
HCFC1	LRFN4
HCFC1	ANKRD13D
HCFC1	RAD9A
HCFC1	POLD4
HCFC1	CORO1B
HCFC1	CDK2AP2
HCFC1	TCIRG1
HCFC1	C11orf24
HCFC1	NUMA1
HCFC1	STARD10
HCFC1	FCHSD2
HCFC1	ARHGEF17
HCFC1	FAM168A
HCFC1	UCP2
HCFC1	C2CD3
HCFC1	GDPD5
HCFC1	TSKU
HCFC1	CLNS1A
HCFC1	RSF1
HCFC1	UBE4A
HCFC1	C2CD2L
HCFC1	MCAM
HCFC1	SDHA
HCFC1	UBE2B
HCFC1	EGR1
HCFC1	DNAJC18
HCFC1	IK
HCFC1	HARS2
HCFC1	DIAPH1
HCFC1	HDAC3
HCFC1	RELL2
HCFC1	G3BP1
HCFC1	PANK3
HCFC1	ERGIC1
HCFC1	KIAA1191
HCFC1	ARL10
HCFC1	RNF44
HCFC1	CDHR2
HCFC1	PRR7
HCFC1	DBN1
HCFC1	FAM193B
HCFC1	TMED9
HCFC1	B4GALT7
HCFC1	RMND5B
HCFC1	NHP2
HCFC1	PHYKPL
HCFC1	ARL8B
HCFC1	SRGAP3
HCFC1	SETD5
HCFC1	MTMR14
HCFC1	IL17RC
HCFC1	IQSEC1
HCFC1	SH3BP5
HCFC1	EAF1
HCFC1	OSBPL10
HCFC1	ZNF445
HCFC1	PTPN23
HCFC1	SCAP
HCFC1	SMARCC1
HCFC1	DHX30
HCFC1	MAP4
HCFC1	CDC25A
HCFC1	TMA7
HCFC1	CELSR3
HCFC1	LAMB2
HCFC1	NICN1
HCFC1	MST1
HCFC1	IP6K1
HCFC1	SLC38A3
HCFC1	GNAI2
HCFC1	IFRD2
HCFC1	HYAL1
HCFC1	TUSC2
HCFC1	TMEM115
HCFC1	CACNA2D2
HCFC1	MAPKAPK3
HCFC1	RAD54L2
HCFC1	PARP3
HCFC1	ABHD14B
HCFC1	ACY1
HCFC1	DUSP7
HCFC1	BAP1
HCFC1	TNNC1
HCFC1	NISCH
HCFC1	SLMAP
HCFC1	PSMD6
HCFC1	DVL3
HCFC1	AP2M1
HCFC1	FAM131A
HCFC1	EIF4A2
HCFC1	TNK2
HCFC1	LRCH3
HCFC1	DCTN3
HCFC1	SIGMAR1
HCFC1	GALT
HCFC1	VCP
HCFC1	FAM214B
HCFC1	TMEM8B
HCFC1	BICD2
HCFC1	SUSD3
HCFC1	DENND1A
HCFC1	MAPKAP1
HCFC1	PBX3
HCFC1	RALGPS1
HCFC1	SH2D3C
HCFC1	DPM2
HCFC1	FAM102A
HCFC1	SLC25A25
HCFC1	C9orf16
HCFC1	DNM1
HCFC1	SPTAN1
HCFC1	SH3GLB2
HCFC1	IER5L
HCFC1	NTMT1
HCFC1	ABL1
HCFC1	PRRC2B
HCFC1	RALGDS
HCFC1	RXRA
HCFC1	GPSM1
HCFC1	SNAPC4
HCFC1	INPP5E
HCFC1	SEC16A
HCFC1	PHPT1
HCFC1	EDF1
HCFC1	FBXW5
HCFC1	C8G
HCFC1	PTGDS
HCFC1	NPDC1
HCFC1	MAN1B1
HCFC1	DPP7
HCFC1	ANAPC2
HCFC1	TPRN
HCFC1	TMEM203
HCFC1	RNF208
HCFC1	TUBB4B
HCFC1	NELFB
HCFC1	CDC34
HCFC1	HCN2
HCFC1	POLRMT
HCFC1	R3HDM4
HCFC1	WDR18
HCFC1	ABCA7
HCFC1	POLR2E
HCFC1	GPX4
HCFC1	MIDN
HCFC1	CIRBP
HCFC1	EFNA2
HCFC1	NDUFS7
HCFC1	GAMT
HCFC1	DAZAP1
HCFC1	RPS15
HCFC1	C19orf25
HCFC1	REEP6
HCFC1	REXO1
HCFC1	ABHD17A
HCFC1	SCAMP4
HCFC1	MOB3A
HCFC1	AP3D1
HCFC1	SGTA
HCFC1	CELF5
HCFC1	PIP5K1C
HCFC1	EEF2
HCFC1	SIRT6
HCFC1	FSD1
HCFC1	SH3GL1
HCFC1	DPP9
HCFC1	FEM1A
HCFC1	RPL36
HCFC1	HSD11B1L
HCFC1	MLLT1
HCFC1	GTF2F1
HCFC1	KHSRP
HCFC1	GPR108
HCFC1	ARHGEF18
HCFC1	ZNF358
HCFC1	MCOLN1
HCFC1	EVI5L
HCFC1	ELAVL1
HCFC1	RAB11B
HCFC1	HNRNPM
HCFC1	RAVER1
HCFC1	CDC37
HCFC1	ILF3
HCFC1	SMARCA4
HCFC1	ECSIT
HCFC1	IER2
HCFC1	SAMD1
HCFC1	PRKACA
HCFC1	GIPC1
HCFC1	DNAJB1
HCFC1	NDUFB7
HCFC1	TPM4
HCFC1	EPS15L1
HCFC1	CHERP
HCFC1	NR2F6
HCFC1	ABHD8
HCFC1	ANO8
HCFC1	GTPBP3
HCFC1	MAP1S
HCFC1	RPL18A
HCFC1	PIK3R2
HCFC1	RAB3A
HCFC1	JUND
HCFC1	SUGP2
HCFC1	SLC25A42
HCFC1	MAU2
HCFC1	KCTD15
HCFC1	KMT2B
HCFC1	PSENEN
HCFC1	PROSER3
HCFC1	ARHGAP33
HCFC1	TBCB
HCFC1	ACTN4
HCFC1	HNRNPL
HCFC1	SAMD4B
HCFC1	MED29
HCFC1	ZFP36
HCFC1	RPS16
HCFC1	PSMC4
HCFC1	MAP3K10
HCFC1	AKT2
HCFC1	SHKBP1
HCFC1	LTBP4
HCFC1	ITPKC
HCFC1	HNRNPUL1
HCFC1	CCDC97
HCFC1	RABAC1
HCFC1	ZNF574
HCFC1	GSK3A
HCFC1	CIC
HCFC1	MARK4
HCFC1	PPP1R37
HCFC1	FOSB
HCFC1	RTN2
HCFC1	FBXO46
HCFC1	DMWD
HCFC1	IRF2BP1
HCFC1	DACT3
HCFC1	SLC1A5
HCFC1	INAFM1
HCFC1	KDELR1
HCFC1	GRIN2D
HCFC1	BCAT2
HCFC1	PPP1R15A
HCFC1	NUCB1
HCFC1	FTL
HCFC1	GYS1
HCFC1	RUVBL2
HCFC1	SNRNP70
HCFC1	PPFIA3
HCFC1	RPL13A
HCFC1	PRR12
HCFC1	SCAF1
HCFC1	PRMT1
HCFC1	CPT1C
HCFC1	AP2A1
HCFC1	MED25
HCFC1	PTOV1
HCFC1	MBOAT7
HCFC1	TSEN34
HCFC1	RPS9
HCFC1	SYT5
HCFC1	PTPRH
HCFC1	ZNF446
HCFC1	ZBTB45
HCFC1	TRIM28
HCFC1	CHMP2A
HCFC1	CENPBD1P1
HCFC1	UBE2D1
HCFC1	HK1
HCFC1	PPIF
HCFC1	ANXA11
HCFC1	ADIRF
HCFC1	ZFYVE27
HCFC1	HPS1
HCFC1	GSTO1
HCFC1	DUSP5
HCFC1	LHPP
HCFC1	CTBP2
HCFC1	PRAP1
HCFC1	LUC7L
HCFC1	PIGQ
HCFC1	RAB40C
HCFC1	WDR24
HCFC1	FBXL16
HCFC1	BAIAP3
HCFC1	TSR3
HCFC1	GNPTG
HCFC1	RPS2
HCFC1	SYNGR3
HCFC1	ZNF598
HCFC1	TSC2
HCFC1	FLYWCH2
HCFC1	FLYWCH1
HCFC1	PAQR4
HCFC1	TNFRSF12A
HCFC1	HCFC1R1
HCFC1	HMOX2
HCFC1	CDIP1
HCFC1	UBALD1
HCFC1	MGRN1
HCFC1	GLYR1
HCFC1	DEXI
HCFC1	NTAN1
HCFC1	GDE1
HCFC1	CCP110
HCFC1	EEF2K
HCFC1	NFATC2IP
HCFC1	CDIPT
HCFC1	SEZ6L2
HCFC1	ASPHD1
HCFC1	KCTD13
HCFC1	ZNF48
HCFC1	ZNF771
HCFC1	DCTPP1
HCFC1	SEPHS2
HCFC1	ZNF768
HCFC1	ZNF747
HCFC1	RNF40
HCFC1	ZNF629
HCFC1	FBXL19
HCFC1	SETD1A
HCFC1	HSD3B7
HCFC1	ZNF646
HCFC1	VKORC1
HCFC1	KAT8
HCFC1	HERPUD1
HCFC1	COQ9
HCFC1	POLR2C
HCFC1	KIAA0895L
HCFC1	CENPT
HCFC1	THAP11
HCFC1	NUTF2
HCFC1	SLC12A4
HCFC1	NFATC3
HCFC1	ZFP90
HCFC1	VPS4A
HCFC1	GLG1
HCFC1	GABARAPL2
HCFC1	ADAT1
HCFC1	TAF1C
HCFC1	USP10
HCFC1	KIAA0513
HCFC1	GSE1
HCFC1	APRT
HCFC1	ANKRD11
HCFC1	CHMP1A
HCFC1	SPATA2L
HCFC1	VPS9D1
HCFC1	ZNF276
HCFC1	HPCAL1
HCFC1	FKBP1B
HCFC1	KIF3C
HCFC1	RAB10
HCFC1	SLC35F6
HCFC1	AGBL5
HCFC1	OST4
HCFC1	KHK
HCFC1	FOSL2
HCFC1	LRPPRC
HCFC1	PCBP1
HCFC1	CHMP3
HCFC1	KRCC1
HCFC1	CIAO1
HCFC1	SNRNP200
HCFC1	SLC20A1
HCFC1	PLEKHB2
HCFC1	TUBA4A
HCFC1	DNAJB2
HCFC1	PTPRN
HCFC1	PTMA
HCFC1	ILKAP
HCFC1	FGFR4
HCFC1	F12
HCFC1	PDLIM7
HCFC1	DISP2
HCFC1	NINJ1
HCFC1	PTCH1
HCFC1	STOM
HCFC1	RAPGEF1
HCFC1	GABBR1
HCFC1	DDR1
HCFC1	DDAH2
HCFC1	GRM4
HCFC1	PTK7
HCFC1	LRRC73
HCFC1	SOX12
HCFC1	NRSN2
HCFC1	SNPH
HCFC1	ACSS2
HCFC1	GGT7
HCFC1	IL32
HCFC1	POLR3E
HCFC1	SPNS1
HCFC1	STX1B
HCFC1	CMTM4
HCFC1	CMIP
HCFC1	PLCG2
HCFC1	PIEZO1
HCFC1	DGKQ
HCFC1	KIAA0232
HCFC1	CIDEC
HCFC1	GORASP1
HCFC1	CSRNP1
HCFC1	TMEM158
HCFC1	MMP14
HCFC1	PCBP2
HCFC1	CBX5
HCFC1	R3HDM2
HCFC1	ACACB
HCFC1	TCTN2
HCFC1	MMP17
HCFC1	ARVCF
HCFC1	YPEL1
HCFC1	RAB36
HCFC1	BCR
HCFC1	CHCHD10
HCFC1	PDXP
HCFC1	LGALS1
HCFC1	ASPH
HCFC1	TRAPPC9
HCFC1	SCRT1
HCFC1	BSG
HCFC1	APC2
HCFC1	BTBD2
HCFC1	STAP2
HCFC1	MPND
HCFC1	ALKBH7
HCFC1	MAP2K7
HCFC1	ICAM1
HCFC1	PDE4A
HCFC1	ELAVL3
HCFC1	MAST1
HCFC1	NACC1
HCFC1	WIZ
HCFC1	FCHO1
HCFC1	MAST3
HCFC1	IFI30
HCFC1	ISYNA1
HCFC1	NUMBL
HCFC1	GRIK5
HCFC1	DMPK
HCFC1	CALM3
HCFC1	STRN4
HCFC1	RPL18
HCFC1	NAT14
HCFC1	SSC5D
HCFC1	LRRC20
HCFC1	TSPAN14
HCFC1	HES6
HCFC1	SYN1
HCFC1	IFITM2
HCFC1	IFITM3
HCFC1	CTSD
HCFC1	TSPAN18
HCFC1	CREB3L1
HCFC1	FADS1
HCFC1	RAB6A
HCFC1	ARRB1
HCFC1	RNF26
HCFC1	POLR2A
HCFC1	TOM1L2
HCFC1	MYO1D
HCFC1	MSL1
HCFC1	CASC3
HCFC1	HDAC5
HCFC1	FAM171A2
HCFC1	SAMD14
HCFC1	COL1A1
HCFC1	CDR2L
HCFC1	GALK1
HCFC1	SRP68
HCFC1	MXRA8
HCFC1	GNB1
HCFC1	ESPN
HCFC1	PLOD1
HCFC1	ID3
HCFC1	PAQR7
HCFC1	MAP7D1
HCFC1	MANEAL
HCFC1	RPS8
HCFC1	JUN
HCFC1	FMO5
HCFC1	SV2A
HCFC1	EFNA3
HCFC1	CRABP2
HCFC1	F11R
HCFC1	MPZL1
HCFC1	NAV1
HCFC1	EIF2D
HCFC1	TNRC18
HCFC1	FSCN1
HCFC1	SLC25A13
HCFC1	IMPDH1
HCFC1	ATP6V0E2
HCFC1	KCNH2
HCFC1	SEZ6
HDAC1	HSPH1
HDAC1	ERCC5
HDAC1	FKBP1A
HDAC1	SNRPB
HDAC1	CENPB
HDAC1	GPCPD1
HDAC1	SNX5
HDAC1	XRN2
HDAC1	XKR7
HDAC1	NECAB3
HDAC1	CHMP4B
HDAC1	RALY
HDAC1	SCAND1
HDAC1	RBM38
HDAC1	LSM14B
HDAC1	ARFGAP1
HDAC1	SAMD10
HDAC1	PRPF6
HDAC1	SMARCA2
HDAC1	DNAJA1
HDAC1	FAM219A
HDAC1	TESK1
HDAC1	TOMM5
HDAC1	TSTD2
HDAC1	C9orf16
HDAC1	MED22
HDAC1	RPL7A
HDAC1	SURF1
HDAC1	FBXW5
HDAC1	C8G
HDAC1	TUBB4B
HDAC1	DPH7
HDAC1	SIGIRR
HDAC1	RPS13
HDAC1	HPS5
HDAC1	SLC35C1
HDAC1	ARHGAP1
HDAC1	C11orf49
HDAC1	PRPF19
HDAC1	GANAB
HDAC1	WDR74
HDAC1	STIP1
HDAC1	FAM89B
HDAC1	CFL1
HDAC1	FIBP
HDAC1	BANF1
HDAC1	ANKRD13D
HDAC1	NUMA1
HDAC1	MRPL40
HDAC1	ASPHD2
HDAC1	SF3A1
HDAC1	EIF3D
HDAC1	ST13
HDAC1	PIM3
HDAC1	TUBGCP6
HDAC1	AKAP17A
HDAC1	SLC35A2
HDAC1	TTC39C
HDAC1	ZCCHC2
HDAC1	EMC4
HDAC1	VPS18
HDAC1	USP3
HDAC1	PPIB
HDAC1	ADPGK
HDAC1	NGRN
HDAC1	MIDN
HDAC1	CIRBP
HDAC1	DAZAP1
HDAC1	RPS15
HDAC1	ABHD17A
HDAC1	SCAMP4
HDAC1	MOB3A
HDAC1	SH3GL1
HDAC1	UBXN6
HDAC1	HSD11B1L
HDAC1	RPL36
HDAC1	ARHGEF18
HDAC1	RAD23A
HDAC1	IER2
HDAC1	CHERP
HDAC1	UBA52
HDAC1	COPE
HDAC1	CATSPERG
HDAC1	PSMD8
HDAC1	FAM98C
HDAC1	MED29
HDAC1	ZFP36
HDAC1	HNRNPUL1
HDAC1	RPS19
HDAC1	ZNF574
HDAC1	CLASRP
HDAC1	MARK4
HDAC1	ZNF473
HDAC1	MBOAT7
HDAC1	TSEN34
HDAC1	RPL28
HDAC1	FIZ1
HDAC1	U2AF2
HDAC1	EPN1
HDAC1	CHMP2A
HDAC1	ATN1
HDAC1	PCBP2
HDAC1	RPL41
HDAC1	DDIT3
HDAC1	MBD6
HDAC1	METAP2
HDAC1	PWP1
HDAC1	ISCU
HDAC1	USP30
HDAC1	GLTP
HDAC1	C12orf76
HDAC1	NCOR2
HDAC1	EP400
HDAC1	POLE
HDAC1	TRIM27
HDAC1	BRD2
HDAC1	FRS3
HDAC1	CCND3
HDAC1	MRPL2
HDAC1	AMD1
HDAC1	REPS1
HDAC1	PEX3
HDAC1	WTAP
HDAC1	SOD2
HDAC1	DCAF5
HDAC1	CRIP2
HDAC1	CCNL2
HDAC1	SSU72
