Row Names	20180205_04_S171849_1186	20180205_23_S171850_1187	20180205_25_S171851_1188	20180205_07_S171854_1191	20180205_08_S171853_1190	20180205_32_S171852_1189	20180205_03_S171856_1193	20180205_39_S171857_1194	20180205_49_S171855_1192	20180205_43_S171859_1196	20180205_45_S171858_1195	20180205_53_S171860_1197	20180205_28_S171862_1199	20180205_29_S171861_1198	20180205_37_S171863_1200	20180205_09_S171864_1201	20180205_13_S171865_1202	20180205_15_S171866_1203	20180205_16_S171868_1205	20180205_55_S171869_1206	20180205_57_S171867_1204	20180205_41_S171872_1209	20180205_48_S171870_1207	20180205_56_S171871_1208	20180205_12_S171875_1212	20180205_20_S171873_1210	20180205_35_S171874_1211	20180205_05_S171878_1215	20180205_27_S171876_1213	20180205_47_S171877_1214	20180205_17_S171881_1218	20180205_24_S171880_1217	20180205_36_S171879_1216	20180205_11_S171884_1221	20180205_21_S171883_1220	20180205_52_S171882_1219	20180205_19_S171885_1222	20180205_40_S171887_1224	20180205_44_S171886_1223	20180205_31_S171889_1226	20180205_33_S171888_1225	20180205_51_S171890_1227
sp|P61457|PHS_HUMAN	NaN	NaN	NaN	6140.864	7614.7256	6617.486	16701.48	6816.659	6831.8076	7572.395	5172.1855	7718.2793	13678.875	15216.787	16196.673	NaN	NaN	NaN	6823.0425	18257.258	14102.848	11761.916	11435.241	11956.879	3896.245	11412.051	13380.014	5932.8413	1417.5463	1966.386	7337.336	6183.5635	7752.7246	6135.861	15548.245	11278.959	NaN	NaN	NaN	20113.828	15193.279	13672.432
sp|P61513|RL37A_HUMAN	160.89177	841.5414	692.9684	NaN	NaN	NaN	16.398453	937.1853	921.4104	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1961.4547	3847.6267	1972.0504	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2442.2922	818.6935	934.67816	NaN	NaN	NaN	NaN	NaN	NaN
sp|P61586|RHOA_HUMAN	NaN	NaN	NaN	243.7281	280.42874	365.89972	361.09976	320.4163	831.0125	905.49384	1081.3375	576.547	1712.1542	772.52026	760.09985	797.97845	1450.4138	642.03845	NaN	NaN	NaN	853.0638	955.01465	623.0487	35.371975	1038.9294	687.1951	1550.0868	533.47003	794.89325	NaN	109.48553	58.649868	1625.8896	1107.4291	935.4517	919.10236	89.24754	191.59631	1388.108	537.29803	799.6931
sp|P61604|CH10_HUMAN	13114.539	30854.146	34190.785	18755.338	16410.45	34787.152	13322.608	39746.285	29723.129	52744.723	33387.457	47108.79	41429.402	42152.562	38588.805	29911.29	28788.957	21870.25	15015.241	61343.71	45793.227	40152.164	51159.734	42710.43	15271.817	37910.74	38948.055	8703.209	44193.83	52947.188	21044.355	39154.066	43447.547	13670.366	41831.65	36212.53	29034.86	21716.717	39196.46	55185.676	35394.344	37410.49
sp|P61619|S61A1_HUMAN	791.1871	3051.941	1192.1316	956.4916	2310.0337	56.48505	292.5029	356.3249	698.4854	674.02246	864.7036	387.5741	2351.628	852.1415	1332.5818	1758.7795	1442.501	1149.875	523.90625	389.30753	180.10695	NaN	NaN	NaN	467.09326	124.01288	206.20459	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	412.68607	809.99335	608.5357	NaN	NaN	NaN
sp|P61626|LYSC_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2109.341	2040.9138	2214.8506	480.3037	761.61426	558.94196	4902.935	5088.7046	9066.846	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2515.3262	1633.9515	110880.31	NaN	NaN	NaN	NaN	NaN	NaN
sp|P61769|B2MG_HUMAN	7724.6763	11473.88	19679.355	8620.161	6324.769	17188.434	6973.617	15649.968	20488.021	20037.924	11610.646	19159.395	13962.556	15158.58	16000.392	6292.418	10614.481	5020.162	7162.4365	10515.034	7134.516	8851.801	9633.602	6974.854	4204.159	16658.453	18337.54	4986.3916	14467.413	17215.02	4638.443	12569.322	9627.915	4001.3452	8241.679	12755.242	5684.814	6929.7617	15168.503	11876.805	10389.352	11234.976
sp|P61916|NPC2_HUMAN	NaN	NaN	NaN	499.54056	351.90985	187.48743	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1972.1458	2302.8115	1561.7659	1271.8934	1063.1615	638.1196	3474.4697	1418.4851	1617.0383	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	246.7588	1008.9458	1062.1766	2209.247	1661.2604	1757.603
sp|P61923|COPZ1_HUMAN	1111.0664	5285.3716	4620.832	4472.7627	6220.3633	5646.574	NaN	NaN	NaN	7562.5835	5724.19	7171.0273	NaN	NaN	NaN	3884.1582	4389.797	3201.6707	2895.811	4543.832	3480.9502	NaN	NaN	NaN	4982.488	5099.879	6616.5703	54.62256	4796.047	6044.2334	NaN	NaN	NaN	4167.29	4970.934	6343.509	NaN	NaN	NaN	NaN	NaN	NaN
sp|P61956|SUMO2_HUMAN	NaN	NaN	NaN	3039.7	4259.0273	224.15588	3749.823	364.2429	249.97475	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P61970|NTF2_HUMAN	1223.1179	2726.7646	3901.2717	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7895.598	4675.226	6336.016	752.7744	3687.3528	3415.1785	NaN	NaN	NaN	NaN	NaN	NaN	972.5684	2796.7605	5324.091	NaN	NaN	NaN	NaN	NaN	NaN
sp|P61978|HNRPK_HUMAN	10613.043	68136.875	45091.285	23415.246	18214.203	15257.649	9749.077	72077.7	57010.49	72383.39	45987.656	69127.17	49031.668	36496.883	35748.746	35478.26	34431.902	26581.514	28092.41	49969.64	33574.688	47278.203	42530.605	41673.29	16735.332	59316.64	55670.047	40889.043	55556.21	65193.055	21317.924	20132.445	22392.09	15881.479	21551.197	21709.59	29193.451	23551.115	40222.03	24464.164	20297.863	20302.074
sp|P61981|1433G_HUMAN	2264.3276	55334.215	41831.465	30524.73	33596.754	44953.266	5817.397	56938.07	49981.617	4387.564	2791.8042	3386.5752	10320.545	11516.11	11975.212	4192.3804	3047.5234	1983.1456	3851.9307	13056.6875	7048.6133	53718.848	55677.14	54173.492	24432.28	39298.938	41587.68	3910.692	6940.123	9033.735	34602.117	35313.914	47394.953	31217.865	50839.844	47829.168	42547.95	36885.12	43742.707	4469.8916	4663.069	2919.0894
sp|P62070|RRAS2_HUMAN	1863.778	3028.451	2174.986	1515.2522	1537.1183	1926.7521	395.36636	2923.0188	3143.1357	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1298.5734	1283.4196	2094.9834	NaN	NaN	NaN	NaN	NaN	NaN	502.06787	535.90106	443.833
sp|P62081|RS7_HUMAN	5070.4805	1996.8395	1311.8984	14166.32	12916.761	7858.768	4765.4443	9936.7705	14959.861	24454.02	16001.165	19110.238	17777.336	16029.982	17677.03	8918.494	10292.915	7407.1426	NaN	NaN	NaN	11097.213	10669.979	8493.009	1924.783	5439.9717	7736.669	9565.398	16887.656	20706.37	6893.532	11973.458	19939.133	10585.864	15491.708	13441.115	6195.8276	4152.7915	6803.0093	15572.086	14329.354	10345.16
sp|P62136|PP1A_HUMAN	1887.4741	337.89368	405.9615	2682.8887	2973.502	1929.7983	2305.4377	974.05316	1426.8594	7793.086	4662.451	7154.912	NaN	NaN	NaN	2195.6492	2596.448	1392.4479	57.060356	2248.7375	1332.2156	2390.755	1542.1334	1910.9377	NaN	NaN	NaN	1042.8304	1623.4619	2465.8042	75.1422	2114.2136	4552.7603	2267.137	2775.4004	3612.474	1320.0015	857.8086	1209.0663	2224.5083	2152.749	1986.838
sp|P62158|CALM_HUMAN	79973.29	133975.69	93800.7	14400.793	18907.164	131413.11	150210.78	60557.66	61513.28	102346.71	79622.125	110922.125	129140.0	98947.84	123167.5	135531.81	166919.8	107839.38	63935.434	134123.86	105323.31	40703.375	34177.332	37818.008	67325.18	82641.16	81086.695	4011.7031	83498.805	105370.14	66175.45	81922.41	111533.85	70545.51	219011.0	189053.88	54167.6	43725.82	38044.375	87808.266	50255.723	52136.254
sp|P62191|PRS4_HUMAN	2107.026	9142.994	7571.2827	7549.0986	9313.48	2365.1736	5436.4937	8584.122	10053.734	13100.015	7887.484	10309.448	10429.313	7763.839	9784.179	4468.945	4990.7144	3754.4604	3101.1897	5651.8877	4197.3867	6884.1914	7015.8	6618.5107	1348.1628	7172.9004	7561.4175	2811.4604	2140.0103	3149.8599	4798.6562	6115.325	8600.633	742.4712	7760.64	8233.685	4382.846	3762.2734	4692.302	NaN	NaN	NaN
sp|P62195|PRS8_HUMAN	4063.1187	7283.0527	6943.6396	6078.4463	7521.703	8188.537	5521.4214	10414.572	12748.798	10170.52	9349.507	9476.868	6237.669	8339.642	11810.846	5266.0244	6821.435	4794.925	5596.272	4265.1313	2949.2761	7334.7725	7161.423	6069.377	4629.7886	6343.0693	5553.331	5906.7773	9126.238	12138.934	5585.576	6915.6714	8272.05	4158.247	6919.8145	9956.344	6844.2324	4488.8315	8652.3125	6062.726	7241.417	6533.0625
sp|P62241|RS8_HUMAN	23771.39	63367.758	52391.24	46153.76	45671.992	63664.94	10184.011	51699.906	50230.242	89588.76	60458.617	69826.45	56421.66	46964.42	62625.06	23473.492	25822.312	18850.822	27145.99	34960.08	22212.998	28585.344	25025.96	26181.746	7618.0903	60836.21	68203.03	26801.314	60595.016	71449.695	32574.834	35092.164	39659.062	15608.763	59300.04	43385.11	18764.938	32534.764	30235.172	44632.965	28333.137	25000.754
sp|P62244|RS15A_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	4217.1646	1148.9395	721.04785	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4092.642	23.506664	42.496155	NaN	NaN	NaN	NaN	NaN	NaN	603.78796	5661.5615	8229.862	NaN	NaN	NaN	NaN	NaN	NaN
sp|P62249|RS16_HUMAN	1640.4675	3977.4426	3457.8523	735.63525	1065.2755	2354.2026	851.2418	3983.727	3203.04	1742.8464	1113.6227	2664.2	3737.8184	3746.1582	4787.0713	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59.53749	2642.0728	2068.959	1560.4629	2633.8137	1209.4834	1309.4604	1314.4784	2820.582	1075.0244	2701.015	3066.831	NaN	NaN	NaN	NaN	NaN	NaN
sp|P62258|1433E_HUMAN	28140.54	19899.488	17096.182	44670.65	45938.94	39734.164	2271.2825	42294.547	32881.05	19604.13	11521.768	16607.82	52778.016	38042.746	40962.93	37054.492	42462.977	31745.922	47943.367	73161.6	46701.26	42805.54	28921.477	29596.23	1421.8337	35396.176	31682.355	26828.764	10659.48	14485.794	34076.777	36549.17	42923.6	33506.53	48200.562	67497.64	32982.28	33518.24	43193.367	58725.86	43486.473	35455.71
sp|P62263|RS14_HUMAN	7646.956	9553.79	9689.079	25637.52	22271.45	10102.994	14748.642	19805.227	29863.23	26908.877	16693.355	18503.783	18893.95	13799.548	16552.277	16122.461	18503.867	14173.208	8598.392	20553.062	16781.396	18993.336	15990.67	17050.195	9047.538	27909.32	26056.781	8718.375	11685.065	18781.285	19425.201	22688.043	28760.707	22295.055	8199.894	7233.9204	12720.412	18984.445	17952.771	27162.043	17339.809	15970.151
sp|P62266|RS23_HUMAN	3024.826	4715.4873	3177.7205	3565.6719	3140.3386	3190.6196	13.68194	13278.666	11568.123	14774.828	10014.475	10926.951	7088.6094	9335.549	12581.992	NaN	NaN	NaN	4325.5747	5714.3286	3178.5574	5737.1562	1873.8711	3769.875	5897.5693	11292.676	10285.725	372.79446	8597.373	10028.1875	4507.1016	8393.756	11877.168	3503.6733	10362.014	5373.812	NaN	NaN	NaN	8136.203	7229.6577	5383.6235
sp|P62269|RS18_HUMAN	4537.6777	6516.0664	7758.566	5119.9175	4617.026	8778.307	5334.6553	7439.0156	9389.06	14897.851	8752.854	10038.787	7904.235	7544.7256	9985.982	4509.674	5185.4727	6749.677	3895.5208	5497.534	2960.6445	3730.6846	3956.9258	3078.937	6992.216	9704.842	9754.496	3050.6455	7963.7627	15099.099	7524.3906	9174.934	12176.539	3579.985	11328.734	11948.912	5276.69	4117.442	8378.207	8217.594	7011.468	5432.9917
sp|P62273|RS29_HUMAN	3693.9702	1491.8649	1205.0104	NaN	NaN	NaN	NaN	NaN	NaN	5731.3633	4812.658	6962.3506	5495.13	5579.1997	7331.8755	2938.8918	2959.3542	2189.7488	1912.3906	705.42395	413.82614	NaN	NaN	NaN	NaN	NaN	NaN	4371.9277	3026.4	4546.7007	2132.9443	3771.4524	4134.49	2243.711	4930.2993	3932.0195	2427.1562	2879.5444	2262.6438	NaN	NaN	NaN
sp|P62277|RS13_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1812.4631	1535.4244	1484.5396	1812.2312	1988.6036	4041.183	900.37054	1208.9161	1501.4741	644.0199	1434.7217	900.23364	1128.2537	1597.0005	1670.937	1450.5496	931.9177	1584.0033	1490.401	3734.5664	4230.698	2430.3672	2867.2908	4328.4365	NaN	NaN	NaN	1083.2773	635.3104	2698.5693	1929.0757	1127.7019	811.2696
sp|P62280|RS11_HUMAN	1724.0187	3650.521	3144.3506	6263.7627	8539.013	2406.422	1790.5741	7226.0176	5200.7886	7542.608	4414.207	4820.3584	3801.0425	2973.2336	4339.0566	2632.3098	3196.0842	3079.0996	1378.9202	101.871025	16.155495	NaN	NaN	NaN	4211.4707	3776.1926	3932.0288	2041.6791	3784.8506	5248.297	4852.5967	5264.326	6614.4536	3246.2515	5469.424	5490.483	1219.243	1338.4436	2437.6133	3697.7693	2794.256	1446.1606
sp|P62306|RUXF_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4856.58	4532.457	4313.275	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P62316|SMD2_HUMAN	318.56042	996.1787	993.3736	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	566.1609	383.54468	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	632.229	632.9164	348.5501
sp|P62318|SMD3_HUMAN	5552.2627	4772.856	4450.371	6564.1885	6957.8394	6937.8237	1538.2283	7754.3115	7778.253	10272.288	7247.495	8650.023	5675.318	6096.9766	7402.386	4749.4624	5221.354	3165.1924	3544.3716	5966.9106	4705.8574	4653.5376	4496.615	3387.7397	5520.276	7392.6406	6784.2056	NaN	NaN	NaN	NaN	NaN	NaN	1674.2747	6030.717	7535.0684	4935.262	4924.957	3020.1968	7163.32	5036.954	4956.6206
sp|P62330|ARF6_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	753.2881	1130.6575	2305.7573	NaN	NaN	NaN	NaN	NaN	NaN
sp|P62333|PRS10_HUMAN	4345.145	5143.38	5858.2217	8416.912	8389.516	7955.808	5427.5415	9070.348	19957.9	15412.086	12184.715	12728.612	7169.229	11092.387	19249.059	5501.498	7811.663	4229.0303	6005.658	9486.193	8065.396	4469.1562	2650.703	3311.1343	NaN	NaN	NaN	2689.8726	5678.066	7077.8	5432.665	5001.0093	7587.091	4036.6887	2309.4075	2482.7605	6221.5674	2023.9543	5918.2676	11685.406	6890.2036	6188.551
sp|P62424|RL7A_HUMAN	11629.957	28898.828	21242.258	6794.5957	9815.02	29137.13	15468.985	30354.055	28924.95	31727.023	21091.701	19280.387	19921.742	16636.5	21564.139	9173.927	13313.498	16486.791	3474.5776	16995.84	8663.348	12958.363	12162.42	11965.779	10080.059	28537.598	30626.766	2675.855	36135.906	35842.945	17857.979	24437.363	35841.25	21262.51	23375.07	20758.643	9917.818	14954.613	24640.717	29801.234	16520.646	13182.389
sp|P62491|RB11A_HUMAN : sp|Q15907|RB11B_HUMAN	101.44976	6309.8076	6260.7896	2161.2275	1887.1064	1997.5386	48.921677	6659.554	6215.1562	9363.822	7656.509	6666.9863	6889.53	4413.452	6169.6494	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	854.0065	4772.8584	6475.711	345.8798	3835.117	3770.7336	2868.4104	4372.369	6069.142	20.451664	5511.787	11046.853	NaN	NaN	NaN	NaN	NaN	NaN
sp|P62495|ERF1_HUMAN	787.31274	2301.0718	2454.155	1540.7422	1508.3652	1571.1542	1407.0541	1996.1235	2763.0283	3071.1982	1647.2823	3246.2764	1860.3633	2668.2192	3170.6755	NaN	NaN	NaN	NaN	NaN	NaN	1195.9299	1353.9661	953.1891	1496.2502	2105.693	2174.0913	1342.9397	2574.0076	2023.281	1387.2822	1254.4166	2495.0967	0.3737298	2407.1758	3219.3823	NaN	NaN	NaN	NaN	NaN	NaN
sp|P62701|RS4X_HUMAN	4039.4946	8633.514	5476.166	4010.0225	4311.163	3974.3477	3257.4282	7475.348	9559.799	8624.32	6205.6104	6629.0107	6578.2407	5913.743	8519.714	3489.4956	4141.8994	4064.35	1163.5172	4842.455	2954.7769	2434.7686	2487.4656	2061.5742	2849.963	3936.7537	4292.798	1905.926	3126.685	3469.181	4851.844	4351.3984	8027.884	3481.883	7659.0117	9009.493	2957.5322	19.499374	5266.175	5354.8076	4359.6514	4582.1855
sp|P62714|PP2AB_HUMAN : sp|P67775|PP2AA_HUMAN	NaN	NaN	NaN	3518.914	5076.0454	5146.355	3454.7659	1999.9298	2353.845	NaN	NaN	NaN	NaN	NaN	NaN	2640.4648	4467.3096	2830.6768	3542.1055	4861.5044	2737.441	NaN	NaN	NaN	NaN	NaN	NaN	2682.3643	2566.3323	4681.4326	NaN	NaN	NaN	2420.105	4456.713	6903.873	NaN	NaN	NaN	2946.0872	3016.0823	2462.6025
sp|P62750|RL23A_HUMAN	30955.14	42897.684	42604.87	9586.876	8674.155	7811.358	31440.508	10797.258	14698.47	70435.4	37852.22	52373.145	11047.617	9360.587	9116.039	28204.514	34009.92	23321.947	29083.361	40988.176	29314.623	30144.1	29187.273	29703.586	32502.484	48359.883	61044.13	27165.984	49459.586	61876.734	38602.453	44855.727	42946.99	28864.434	50028.785	31910.34	27143.027	6634.4204	34596.086	74058.0	47970.773	39543.7
sp|P62753|RS6_HUMAN	20389.047	29097.84	23290.96	23245.994	21642.824	25633.49	12539.863	27126.492	28750.691	42980.18	34134.367	33771.316	25812.395	21396.95	26380.754	19927.508	21983.035	16490.648	21856.64	25618.678	14891.32	14715.668	17612.143	13889.744	28713.62	33193.03	36484.57	13596.115	25088.88	38004.094	27963.48	28567.975	37886.094	15874.369	25206.172	23606.037	12918.885	13556.267	19014.293	35219.36	23421.078	20911.092
sp|P62805|H4_HUMAN	12657.932	47922.28	56293.25	35363.555	40476.156	47636.4	46596.78	55034.957	71963.16	70577.81	52559.453	63956.31	76308.52	61275.473	103719.55	34272.42	55478.4	38930.63	31866.941	60260.824	28846.283	32153.75	37374.1	34976.258	47391.32	81604.22	63303.65	17561.875	54998.2	85236.79	41672.57	39381.438	55690.43	45178.72	90863.79	261084.17	18099.387	12754.998	30300.727	44750.72	38964.703	31001.58
sp|P62820|RAB1A_HUMAN	NaN	NaN	NaN	5802.6025	4026.646	5303.4707	NaN	NaN	NaN	NaN	NaN	NaN	373.2326	502.2756	331.23862	NaN	NaN	NaN	1818.0537	2672.4146	1793.9615	248.44707	322.66492	487.73035	2574.8936	3541.0635	4382.6055	1349.0743	1402.5145	2341.0642	1285.9622	1244.5739	1979.8528	NaN	NaN	NaN	3.0998123	661.6461	NaN	1887.1628	2298.2505	2195.929
sp|P62826|RAN_HUMAN	10773.035	34123.32	35002.46	29948.01	27974.893	25610.158	24926.264	28680.557	33242.344	40000.184	27131.75	43579.668	22634.607	23227.293	27884.676	18460.986	19447.936	12582.431	7693.017	20876.33	13630.397	18860.65	18625.709	18526.816	18733.719	33590.348	34919.71	7013.1826	30036.955	37697.62	18060.29	23747.418	29141.703	13598.666	26680.994	29642.494	13756.741	6868.3022	19451.564	20910.754	17461.521	17243.297
sp|P62829|RL23_HUMAN	3561.3298	5268.523	5081.287	9549.867	13940.678	10566.45	3938.4082	7089.9404	8128.3936	12412.362	6804.173	10581.099	5771.094	4282.534	5868.346	5299.371	9246.049	4914.9355	1588.0718	3058.2524	1238.6025	7540.4116	4575.877	6254.929	3772.8955	7101.2896	6558.979	7986.5107	17711.066	22318.275	4196.9824	6535.273	7976.002	3276.9556	6143.2686	5462.171	1134.937	1812.0251	2829.9285	11952.297	11139.734	7284.221
sp|P62837|UB2D2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2304.2507	1370.8093	1528.2318	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P62841|RS15_HUMAN	6195.588	8675.251	6609.795	6258.3	5595.2534	5611.9917	13.099554	9511.166	15878.593	14172.133	8132.9624	9569.507	7194.54	6101.6997	5830.826	5013.97	4817.3696	3149.5981	3248.1716	4455.818	3194.0522	4073.6985	3422.5535	3176.5303	4116.1597	6976.2896	6085.476	3417.9514	6153.358	9653.547	1012.7736	8048.136	9024.447	4985.3413	7121.1504	6900.8613	3387.5564	3922.8003	5194.2256	5448.679	5930.0845	4395.556
sp|P62847|RS24_HUMAN	13096.77	13742.732	14522.626	4199.3545	3037.0925	3556.3286	2539.3472	6771.4336	8157.593	5141.3594	5062.4824	4130.7197	2412.1702	2819.3765	4579.838	3323.2725	3267.409	2031.2542	NaN	NaN	NaN	11647.959	5803.0586	7646.52	11973.805	17416.479	15397.703	NaN	NaN	NaN	704.80835	522.4828	1387.5719	1738.6279	2743.3723	2431.8054	911.6576	0.0790293	123.2428	NaN	NaN	NaN
sp|P62851|RS25_HUMAN	7551.792	13147.6045	13885.94	16084.242	16466.082	29225.264	7732.8057	24536.98	37906.58	38546.336	25850.07	29014.879	24511.898	22165.453	33341.977	14378.825	12416.703	10254.176	9012.829	24745.986	14385.693	8621.624	8483.064	6788.3623	9128.321	30083.295	31476.055	8159.694	30525.09	41757.254	11861.973	24739.762	31564.418	6650.3374	29458.723	24635.68	13167.422	12946.232	22385.621	34784.5	19444.71	19097.943
sp|P62854|RS26_HUMAN	14496.378	24526.324	25350.66	18850.473	17106.076	19353.61	21633.508	31192.824	38193.184	NaN	NaN	NaN	NaN	NaN	NaN	20894.076	22140.203	13584.176	NaN	NaN	NaN	20093.803	13373.614	13735.299	17130.36	34271.117	33993.785	6707.632	12178.954	15606.655	10279.735	13299.109	16956.326	29524.172	32736.24	24825.328	20907.008	23844.771	28199.605	29895.742	25346.738	20441.775
sp|P62854|RS26_HUMAN : sp|Q5JNZ5|RS26L_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14938.832	14412.5625	17110.14	NaN	NaN	NaN	7868.7505	11441.334	7313.893	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P62857|RS28_HUMAN	7058.8213	6160.2227	12121.701	3490.016	5094.031	5363.251	3149.4104	6784.3223	7388.7964	9346.385	5688.9395	13090.233	6681.082	9464.466	8471.21	5335.2744	4850.2036	5174.9614	NaN	NaN	NaN	2698.035	1893.82	1696.809	6043.1123	10738.664	12787.734	3119.491	7342.085	9581.217	7131.73	6876.2036	7471.4375	5340.316	5424.889	6774.708	3031.3435	5521.709	5129.73	6192.372	5923.02	4008.3728
sp|P62861|RS30_HUMAN	9349.297	6681.594	6620.5186	9583.709	9283.527	9538.066	8164.236	11043.689	10541.038	NaN	NaN	NaN	9330.406	7213.9053	6393.441	5870.2275	6339.264	5110.499	NaN	NaN	NaN	5548.398	5112.7886	7352.991	NaN	NaN	NaN	43.393967	7765.706	8689.738	NaN	NaN	NaN	18.405437	8713.829	6262.8257	4885.395	5190.9414	6634.1826	8222.67	7604.2173	6053.833
sp|P62873|GBB1_HUMAN	NaN	NaN	NaN	7854.097	7277.5312	2939.197	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	590.5916	793.3587	726.02374	4060.4365	3846.4138	2654.9197	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P62873|GBB1_HUMAN : sp|P62879|GBB2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	7154.4736	6105.147	9094.678	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2594.2314	8119.984	10988.126	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P62873|GBB1_HUMAN : sp|P62879|GBB2_HUMAN : sp|Q9HAV0|GBB4_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4893.2715	7143.751	7292.2017	NaN	NaN	NaN	NaN	NaN	NaN	2876.8794	4154.4897	3284.4238	4945.9336	3815.5088	6704.9897	NaN	NaN	NaN
sp|P62879|GBB2_HUMAN	8011.703	13181.482	8487.127	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.013822404	211.99008	NaN	NaN	NaN	NaN	7259.458	6730.412	4039.1362	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4935.4707	4976.737	3080.4077
sp|P62888|RL30_HUMAN	3478.3977	4044.9229	3599.041	2963.7246	3796.6177	2815.0889	0.7263747	1841.9545	2272.432	921.4271	4153.4043	650.94055	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2265.531	1603.1965	1775.8928	NaN	NaN	NaN	106.39902	1206.9706	1554.1514	NaN	NaN	NaN	385.5381	578.016	712.51013	NaN	NaN	NaN	NaN	NaN	NaN
sp|P62899|RL31_HUMAN	13496.678	29369.209	22731.057	17257.95	19334.064	15763.733	11966.499	24370.258	26451.812	26492.594	16579.137	21602.854	26128.94	14046.007	21292.291	10546.046	11509.577	10990.867	11580.286	15149.524	9495.645	14059.498	9653.143	9059.5625	15289.164	16147.505	12551.968	10898.685	16330.991	25470.947	16431.672	16110.74	27193.053	12916.981	21015.033	15710.964	10995.122	13960.809	14212.02	17923.61	13752.656	8561.8
