Row Names	20180205_04_S171849_1186	20180205_23_S171850_1187	20180205_25_S171851_1188	20180205_07_S171854_1191	20180205_08_S171853_1190	20180205_32_S171852_1189	20180205_03_S171856_1193	20180205_39_S171857_1194	20180205_49_S171855_1192	20180205_43_S171859_1196	20180205_45_S171858_1195	20180205_53_S171860_1197	20180205_28_S171862_1199	20180205_29_S171861_1198	20180205_37_S171863_1200	20180205_09_S171864_1201	20180205_13_S171865_1202	20180205_15_S171866_1203	20180205_16_S171868_1205	20180205_55_S171869_1206	20180205_57_S171867_1204	20180205_41_S171872_1209	20180205_48_S171870_1207	20180205_56_S171871_1208	20180205_12_S171875_1212	20180205_20_S171873_1210	20180205_35_S171874_1211	20180205_05_S171878_1215	20180205_27_S171876_1213	20180205_47_S171877_1214	20180205_17_S171881_1218	20180205_24_S171880_1217	20180205_36_S171879_1216	20180205_11_S171884_1221	20180205_21_S171883_1220	20180205_52_S171882_1219	20180205_19_S171885_1222	20180205_40_S171887_1224	20180205_44_S171886_1223	20180205_31_S171889_1226	20180205_33_S171888_1225	20180205_51_S171890_1227
sp|O14933|UB2L6_HUMAN	NaN	NaN	NaN	10.340533	10.3794	8.962691	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O14949|QCR8_HUMAN	4.8407125	9.122312	8.751964	NaN	NaN	NaN	7.445348	8.637066	8.959648	10.768334	10.720606	10.525002	NaN	NaN	NaN	NaN	NaN	NaN	6.955003	6.299169	5.9737744	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O14950|ML12B_HUMAN : sp|P19105|ML12A_HUMAN	13.990228	15.799604	15.616268	15.176137	15.47394	15.008681	15.015242	16.216282	15.971101	16.085752	14.730541	16.103905	15.754351	15.591234	15.719683	15.445864	15.390644	14.730855	15.238286	16.116913	15.509043	15.87687	15.946352	15.738291	14.457741	15.2139225	15.432561	13.662753	15.89279	16.245764	15.303562	15.562753	15.596531	15.7309475	15.788342	15.784312	14.469038	12.729307	14.638657	15.803711	15.637003	15.409227
sp|O14964|HGS_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.423227	9.77703	10.300294	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.531066	7.6325326	8.27112	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O14975|S27A2_HUMAN	9.110749	11.428364	11.3658695	8.362833	9.3179865	9.839226	10.478374	10.471977	10.097755	NaN	NaN	NaN	9.0177355	8.817115	8.669797	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.398746	7.4928427	10.175222	9.707331	10.259852	9.845659	NaN	NaN	NaN	NaN	NaN	NaN
sp|O14979|HNRDL_HUMAN	10.713703	NaN	NaN	8.788813	8.7235	9.341377	10.696184	10.640723	10.523224	12.038082	10.923861	11.732226	11.113883	11.1065645	11.054994	6.057156	4.672901	NaN	NaN	NaN	NaN	10.676416	10.806471	10.552	10.575766	9.707885	9.307216	10.77823	9.825632	10.850477	7.939371	8.648663	8.50719	9.883959	11.129672	10.630495	8.09485	NaN	8.39093	10.693079	10.759661	10.460877
sp|O14983|AT2A1_HUMAN : sp|P16615|AT2A2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	11.666756	8.591885	10.098053	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O15020|SPTN2_HUMAN	NaN	8.313666	8.785365	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.985012	-2.9089735	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O15031|PLXB2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	6.351681	10.838875	10.584444	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O15143|ARC1B_HUMAN	12.9741955	12.812378	12.531392	13.28699	13.46464	10.668036	13.188469	12.572311	12.8346405	13.298613	13.041261	12.900158	13.068255	12.810539	13.175468	12.9853115	13.431447	12.52292	12.971999	14.083708	13.105436	12.354563	13.021914	12.3448305	11.704448	9.469821	10.882735	8.965546	12.47612	12.835768	10.4894495	10.779546	11.227429	11.990163	12.846703	12.377625	12.107414	10.25401	11.424354	NaN	NaN	NaN
sp|O15144|ARPC2_HUMAN	6.1931925	12.631662	12.384783	12.241281	12.547797	11.375202	10.519407	9.628677	9.947614	13.344393	12.9344425	12.828834	13.0946	12.561291	13.214786	12.369279	12.885093	11.881592	9.690023	11.697027	11.153638	11.836128	11.408663	11.417329	10.730278	13.020138	12.788535	NaN	NaN	NaN	12.060864	11.7684355	12.713818	4.6591473	12.598514	13.680197	8.262119	11.16997	11.198669	11.691426	11.139025	11.145914
sp|O15145|ARPC3_HUMAN	12.185019	13.041089	12.869832	12.823751	13.212677	12.5296755	12.733726	12.2256775	12.436512	13.373988	13.26197	13.642698	13.549787	13.477441	13.797382	12.895506	13.035189	12.290739	12.904086	13.442913	12.863268	13.634954	12.926585	13.277935	11.762122	12.0496025	12.392073	11.923008	12.434139	13.206923	11.710698	12.273995	13.011325	12.888735	13.187397	13.760064	12.633235	12.2051525	13.385372	13.253542	13.029308	13.19041
sp|O15173|PGRC2_HUMAN	11.095104	12.21801	11.64882	12.461498	12.962868	12.826321	12.301511	11.715501	11.6679125	12.943698	12.627638	13.076439	13.57466	13.5559845	13.646498	12.884504	13.170993	12.0567	12.270222	11.925291	11.713575	12.766171	12.46801	12.408627	12.565628	13.228042	13.089358	12.34261	12.387967	12.778897	12.694347	12.790348	13.099505	12.723327	13.584516	13.816504	10.764048	10.8638935	11.332706	12.140883	12.36298	11.755733
sp|O15212|PFD6_HUMAN	NaN	NaN	NaN	9.157085	9.681776	NaN	9.352395	9.038511	8.513792	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.461986	7.566009	7.009236	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O15260|SURF4_HUMAN	10.245201	10.422501	9.955231	8.543402	8.413652	8.996435	11.161519	10.620881	10.693812	10.763292	10.125248	10.035923	11.09505	10.176259	10.850576	NaN	NaN	NaN	10.2247715	10.046623	9.765672	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.132926	9.319102	9.948132	NaN	NaN	NaN	NaN	NaN	NaN
sp|O15305|PMM2_HUMAN	11.747129	11.091517	11.242399	10.935263	11.089277	10.044984	7.540087	9.325836	9.4934435	12.540641	11.863898	12.485464	11.456446	11.019306	11.144315	10.848377	11.024646	10.37188	NaN	NaN	NaN	10.907334	10.780773	10.751408	10.49368	10.649765	11.181242	10.289588	7.672361	8.722097	10.299161	10.651565	11.267079	8.490142	10.911624	10.686248	6.5491767	9.291047	8.475771	12.375874	11.737922	11.678306
sp|O15320|CTGE5_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.739854	8.737567	8.1969385	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O15371|EIF3D_HUMAN	NaN	NaN	NaN	11.004886	10.8506975	10.620336	NaN	NaN	NaN	11.743952	11.118823	11.638946	11.773188	11.430437	11.833215	10.120228	10.222677	9.590853	9.111314	10.117749	9.762341	NaN	NaN	NaN	9.636293	10.996544	10.810585	10.061334	11.301855	11.40627	10.466105	10.946491	11.136191	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O15372|EIF3H_HUMAN	9.963592	10.066356	9.74492	10.191944	10.41825	5.3611956	NaN	NaN	NaN	10.8917265	10.001278	10.543224	10.368182	9.593258	10.158398	10.282112	10.535275	10.170275	NaN	NaN	NaN	7.3845263	6.5544386	6.73264	9.627395	9.66257	9.706161	8.176714	9.857983	10.112579	8.245074	10.01822	9.72756	9.758027	9.3818245	10.211704	NaN	NaN	NaN	NaN	NaN	NaN
sp|O15438|MRP3_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.829511	7.8923883	9.533754	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.953046	7.1438017	7.9088736	NaN	NaN	NaN
sp|O15511|ARPC5_HUMAN	11.506734	12.042595	12.05301	12.337051	12.687841	12.207608	11.947213	12.592374	12.580759	13.916221	13.405996	13.519285	NaN	NaN	NaN	NaN	NaN	NaN	12.718526	13.013356	12.389982	12.635018	12.843732	12.739939	NaN	12.117615	12.365893	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43143|DHX15_HUMAN	11.1961155	11.422412	11.249657	9.040364	9.27879	11.256088	10.811092	10.9004345	11.150362	11.908212	11.238034	11.543477	10.787763	10.913225	11.492038	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.287928	10.156036	11.136303	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43175|SERA_HUMAN	12.887213	13.545205	13.503568	13.886938	13.875652	11.845728	13.19681	13.759575	14.303259	14.197764	14.063139	14.06301	13.988442	13.921611	14.240905	14.58756	14.579688	14.036475	14.2519045	15.063818	14.471456	14.606365	14.877454	14.724017	12.957566	13.442713	13.51424	12.454713	12.786322	13.614093	13.241774	13.315878	13.60678	12.891467	13.64224	14.168408	13.603159	13.698018	13.560874	14.594327	14.157437	13.988343
sp|O43237|DC1L2_HUMAN	10.074223	9.095065	8.88011	9.782834	9.9668255	7.7098556	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.876724	8.628504	9.058774	NaN	NaN	NaN	9.457609	7.7116637	7.940819	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43242|PSMD3_HUMAN	9.51818	11.676916	11.5944805	10.677901	10.871854	11.363242	11.116008	10.70357	11.206257	11.737513	10.99065	11.306084	11.183473	10.669931	11.661526	10.79069	10.7403965	10.541531	9.173676	10.070769	9.159652	NaN	NaN	NaN	7.282481	10.654386	11.249331	10.57389	11.638018	11.302008	9.619281	9.895549	11.520868	9.227002	10.685754	11.400302	10.309115	8.341565	10.401198	10.3457	10.388119	9.875315
sp|O43390|HNRPR_HUMAN	11.63186	10.931551	11.068804	10.812756	11.345608	11.080404	11.073923	12.302258	12.216125	12.113105	10.033241	11.860503	11.442772	11.434322	12.110311	10.728967	10.863024	10.506526	10.273323	11.898853	11.664523	8.734956	10.528467	8.028453	12.312537	11.019376	10.938839	10.957317	11.249484	12.089866	11.307891	10.996166	11.336404	12.024227	12.481474	12.125841	11.685576	11.293795	12.001407	11.797559	12.036411	11.751
sp|O43396|TXNL1_HUMAN	10.784277	13.389221	13.067027	12.284557	12.547126	14.28891	11.135094	12.263315	11.753502	12.777558	11.997372	12.341787	12.53919	12.074729	12.256939	13.73356	13.783086	13.352748	12.359105	11.492603	11.074839	13.532421	12.371785	13.413588	12.962821	13.193261	13.025902	NaN	13.213278	13.52959	12.91163	12.546982	12.811083	12.47268	13.866439	14.073056	12.391305	12.281827	12.347814	12.83672	12.248971	11.862034
sp|O43399|TPD54_HUMAN	10.2313795	NaN	NaN	9.834397	9.452722	9.763489	11.209527	9.996215	10.465829	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.66492	12.013734	12.451972	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43488|ARK72_HUMAN	9.186484	9.771688	9.7617235	9.472395	9.384142	12.561244	11.841375	10.897867	11.187443	13.5116415	12.799796	13.174364	12.552507	12.633103	12.704402	11.820863	11.772241	11.481943	13.475728	13.956641	13.7814	14.141954	13.757591	13.827838	11.606947	12.443221	12.449739	NaN	NaN	NaN	12.076664	12.253256	12.885949	11.863696	10.370173	9.067394	13.182988	13.238419	13.195883	11.853109	11.3866415	11.733838
sp|O43491|E41L2_HUMAN	6.811945	8.782418	7.395048	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43493|TGON2_HUMAN	10.736953	11.444288	11.454025	11.124174	11.123465	11.403817	9.148781	11.53934	11.646964	11.638872	11.307096	11.343963	11.167349	10.804365	11.291713	10.604595	10.5646305	9.977194	10.320598	9.825129	9.065488	NaN	NaN	NaN	11.1260805	10.72811	10.600169	NaN	NaN	NaN	10.92251	9.948753	10.189765	NaN	NaN	NaN	9.660079	10.898194	9.992438	NaN	NaN	NaN
sp|O43583|DENR_HUMAN	3.3295245	11.989134	11.433038	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.537208	10.540094	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.988586	10.620379	9.707386	NaN	NaN	NaN
sp|O43598|DNPH1_HUMAN	12.4422245	NaN	5.0060453	11.266064	11.09554	5.068876	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43615|TIM44_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.640806	9.752795	10.204748	9.087887	9.417551	9.391782	9.005466	9.193466	8.326069	10.122931	11.026624	9.878372	NaN	NaN	NaN	NaN	NaN	NaN	9.603143	11.428362	11.591108	NaN	NaN	NaN	8.72933	9.91572	9.986259	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43617|TPPC3_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	8.479467	8.977418	8.899059	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43678|NDUA2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.109479	9.56581	11.25638	10.570788	11.157858	NaN	NaN	NaN	NaN	NaN	NaN	7.3890963	9.852431	8.868918	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43681|ASNA_HUMAN	8.457269	10.61706	10.63252	8.594374	9.043192	10.83606	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.65193	10.073529	9.509273	10.670191	10.386783	10.474274	11.005491	11.766098	11.726323	11.0988035	10.979873	11.607989	11.258426	11.453063	11.814835	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43684|BUB3_HUMAN	10.016671	9.719334	7.780321	9.258638	9.26241	10.971233	11.244917	9.00109	9.557338	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.282964	11.030625	11.422067	NaN	NaN	NaN	9.856429	10.525532	10.309399	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43707|ACTN4_HUMAN	16.02251	15.637519	15.664524	15.111694	15.167439	14.564886	13.926383	15.370399	15.563267	15.739575	15.254543	15.660069	14.729085	14.859576	15.132853	14.426351	14.585431	14.062568	13.958907	15.030154	14.573796	13.860772	13.55229	13.26992	15.075116	15.878614	15.636097	12.446928	14.475639	15.035811	15.558697	15.725492	15.883706	13.470976	16.129034	16.461586	15.418953	15.057043	15.234066	15.014189	15.398465	15.300264
sp|O43708|MAAI_HUMAN	NaN	NaN	NaN	9.152589	8.654628	4.9825163	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43765|SGTA_HUMAN	9.244052	11.518741	11.460332	10.247677	10.305474	11.935117	9.796091	8.749488	8.539222	NaN	NaN	NaN	11.7384	11.01299	10.924653	NaN	NaN	NaN	5.6260204	9.995733	9.197723	NaN	NaN	NaN	4.5498457	11.251531	11.5773535	NaN	NaN	NaN	10.550453	11.100566	11.051849	8.964556	10.555953	10.730814	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43772|MCAT_HUMAN	7.7131014	10.290171	10.509352	12.208506	12.488014	10.343108	6.1205845	10.623569	10.387272	11.397427	11.396335	10.91244	11.93548	11.78887	12.253174	11.089573	11.149175	10.625063	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.683478	10.434989	10.885083	11.31044	11.233808	12.250024	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43776|SYNC_HUMAN	10.778701	10.651157	10.804181	10.629214	10.8697	11.099941	NaN	NaN	NaN	12.387007	11.754297	12.103609	10.868836	10.745241	11.136761	10.917909	11.240371	10.428739	NaN	NaN	NaN	NaN	NaN	NaN	10.09156	11.722522	11.954462	NaN	NaN	NaN	10.620143	10.789437	11.159116	10.305288	12.191276	11.6919	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43790|KRT86_HUMAN : sp|P78385|KRT83_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.216821	-2.9169226	6.386232	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43795|MYO1B_HUMAN	9.472392	11.044059	10.419319	NaN	NaN	NaN	11.081088	11.211872	11.691411	10.91529	10.183121	10.516565	10.670476	10.414026	11.011348	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.101401	8.130237	7.1311064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43819|SCO2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.019775	7.22332	5.3134503	NaN	NaN	NaN	8.01359	7.6344895	9.73037	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43852|CALU_HUMAN	10.980582	12.29816	12.192288	8.582729	6.9164376	11.725905	12.157954	11.898692	11.779598	12.024759	11.323277	11.836573	12.647893	12.311079	12.723515	12.2356205	12.356789	11.761121	11.870669	11.785608	11.1601515	11.947184	12.480908	11.979002	11.5252495	11.391081	11.398707	NaN	NaN	NaN	10.729583	12.171623	11.453266	12.102859	11.139301	11.443661	11.951758	10.699839	12.151153	12.8986635	12.338365	11.681353
sp|O43865|SAHH2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.2218685	10.6122875	11.409924	NaN	NaN	NaN	10.4561	10.583607	9.9460945	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.190537	9.897076	9.139712	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43865|SAHH2_HUMAN : sp|Q96HN2|SAHH3_HUMAN	9.976325	10.206133	9.656842	10.567104	10.538538	3.3323019	9.24103	9.214609	9.256256	NaN	NaN	NaN	10.358864	9.68434	10.30398	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.867617	8.330529	9.290018	NaN	NaN	NaN	9.551471	9.863386	8.769317	9.046612	8.104862	10.413474	NaN	NaN	NaN
sp|O60218|AK1BA_HUMAN	16.98054	17.19697	17.115671	17.965284	17.298498	17.480232	17.049704	17.736902	17.662472	18.908304	18.064165	18.466705	18.590662	18.383078	18.86977	18.6461	18.844978	18.398392	18.694395	19.516232	18.847963	19.613272	18.565308	19.47353	16.90183	17.561335	17.792309	16.535965	17.410877	18.066767	17.760487	17.876493	18.464426	17.354387	19.560377	18.984056	19.050888	19.022192	19.532944	19.812849	19.362457	19.329706
sp|O60271|JIP4_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.080761	11.284516	11.22979	4.286224	8.975079	8.759679	NaN	NaN	NaN	NaN	NaN	NaN	7.661291	10.18222	10.284578	NaN	NaN	NaN
sp|O60313|OPA1_HUMAN	NaN	NaN	NaN	10.091641	10.561869	9.637287	5.4486446	7.647252	8.6447115	NaN	NaN	NaN	9.3245325	9.737949	9.961434	10.843869	11.096357	10.3070135	NaN	NaN	NaN	10.613187	10.8992195	10.460853	9.164944	9.045857	8.317661	10.100163	9.201197	9.743292	9.584014	8.635462	10.383871	9.100514	10.17552	10.448758	10.242646	9.752643	10.992533	12.201282	11.176888	11.222696
sp|O60437|PEPL_HUMAN	10.040294	11.599019	10.926261	10.921666	11.072295	10.96611	10.988522	11.702816	11.890076	11.531067	11.169519	11.036831	10.338998	9.627473	10.267125	10.617294	10.768344	11.257154	8.643301	11.116268	10.740539	10.434787	10.108509	10.236497	10.265167	11.142818	11.316764	10.359986	11.050376	11.137032	7.233389	11.088634	11.302696	13.792541	13.435624	15.009831	9.47257	11.171564	9.611258	11.198859	11.2183695	10.628297
sp|O60488|ACSL4_HUMAN	10.599761	8.401867	8.603691	10.384682	10.373352	2.4884403	10.556474	9.857297	9.490707	NaN	NaN	NaN	12.8095875	12.59083	12.872913	13.430165	13.574684	13.490713	12.561421	13.842241	12.99971	13.289742	13.059878	13.460532	NaN	NaN	NaN	NaN	NaN	NaN	12.707323	12.636205	13.274866	11.044652	10.957386	10.0027075	13.011176	11.692714	13.284105	13.29164	13.23936	12.61729
sp|O60493|SNX3_HUMAN	NaN	NaN	NaN	11.9931555	11.844097	6.7480364	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.177322	10.575769	9.855691	NaN	NaN	NaN	NaN	NaN	NaN	6.561115	12.837768	12.354446	11.386919	9.49822	9.078578	NaN	NaN	NaN	10.776346	10.218623	9.599438	10.242315	9.869376	9.851197	11.517761	11.60958	10.944866
sp|O60506|HNRPQ_HUMAN	11.569938	12.27011	12.173246	12.994806	12.180478	11.031317	10.495515	10.62061	11.221796	11.709626	11.422412	11.4668665	9.072778	9.514806	9.194274	11.966909	12.5525875	11.25689	11.196552	12.5369835	12.8785715	7.9202013	10.33135	8.397277	12.217646	10.857916	13.378793	10.122167	12.834785	11.246528	12.347617	12.186221	13.345548	11.749507	12.760859	12.965113	11.477829	11.206345	11.7541	8.349815	8.258662	8.903035
sp|O60610|DIAP1_HUMAN	8.551663	10.128794	10.004479	7.258713	6.7054787	9.709728	5.61166	10.235595	11.119549	9.679139	1.0053425	9.67318	NaN	NaN	NaN	8.889314	9.235172	8.890572	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.8815346	7.420417	8.629774	9.093723	8.782915	16.989645	16.956558	16.959757	7.982151	7.9052634	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O60656|UD19_HUMAN : sp|Q9HAW7|UD17_HUMAN : sp|Q9HAW8|UD110_HUMAN : sp|Q9HAW9|UD18_HUMAN	-4.873043	9.569432	9.0479965	NaN	NaN	NaN	NaN	NaN	NaN	9.7482815	9.483582	9.122296	10.66617	9.030783	9.475531	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.6950523	8.866811	9.357595	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O60656|UD19_HUMAN : sp|Q9HAW7|UD17_HUMAN : sp|Q9HAW9|UD18_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.543299	10.845431	10.4353895	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.362321	10.197065	10.615538	NaN	NaN	NaN
sp|O60656|UD19_HUMAN : sp|Q9HAW9|UD18_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.493645	11.442348	11.993518	NaN	NaN	NaN	NaN	NaN	NaN
sp|O60664|PLIN3_HUMAN	13.4448595	13.5195465	13.252375	14.069789	14.202797	13.862595	13.9903755	14.3725815	14.487338	14.596164	13.95081	14.318867	13.665996	13.424168	13.52462	13.864588	13.9394655	13.412494	14.043801	14.926872	14.270377	13.643019	13.656371	13.462753	13.105417	14.454464	14.180204	11.511661	13.437275	13.939066	14.483693	14.712169	14.669595	11.07974	12.7069845	12.885625	13.631318	13.52132	13.523134	13.604529	13.227729	12.955071
sp|O60701|UGDH_HUMAN	16.396223	17.0809	16.989931	16.639557	16.67331	16.641111	16.296358	16.88629	17.089268	17.576717	17.067478	17.215115	17.167656	17.086592	17.311518	17.017498	17.090996	16.674006	17.216764	17.807426	17.09802	17.652391	17.647236	17.585396	16.467384	16.973618	17.031311	16.443632	16.89863	17.538414	16.528728	16.981836	17.215368	16.240137	17.198881	16.95475	17.040249	17.083202	17.388433	18.116884	17.531271	17.435663
sp|O60716|CTND1_HUMAN	9.752506	11.885421	11.785973	11.156334	11.165729	11.456827	9.818268	11.888258	12.596336	11.029619	10.405705	10.296277	11.76944	11.469383	11.6696205	10.757314	10.978026	10.621784	9.846519	11.212708	10.578182	11.016653	11.166936	10.970833	4.905845	10.824697	11.625579	10.821908	11.907195	12.405371	10.277236	10.67423	11.365605	NaN	NaN	NaN	9.999402	10.620398	10.526024	NaN	NaN	NaN
