Row Names	20180205_07_S171854_1191	20180205_08_S171853_1190	20180205_32_S171852_1189	20180205_03_S171856_1193	20180205_39_S171857_1194	20180205_49_S171855_1192	20180205_43_S171859_1196	20180205_45_S171858_1195	20180205_53_S171860_1197	20180205_28_S171862_1199	20180205_29_S171861_1198	20180205_37_S171863_1200	20180205_09_S171864_1201	20180205_13_S171865_1202	20180205_15_S171866_1203	20180205_16_S171868_1205	20180205_55_S171869_1206	20180205_57_S171867_1204	20180205_41_S171872_1209	20180205_48_S171870_1207	20180205_56_S171871_1208	20180205_12_S171875_1212	20180205_20_S171873_1210	20180205_35_S171874_1211	20180205_05_S171878_1215	20180205_27_S171876_1213	20180205_47_S171877_1214	20180205_17_S171881_1218	20180205_24_S171880_1217	20180205_36_S171879_1216	20180205_11_S171884_1221	20180205_21_S171883_1220	20180205_52_S171882_1219	20180205_19_S171885_1222	20180205_40_S171887_1224	20180205_44_S171886_1223	20180205_31_S171889_1226	20180205_33_S171888_1225	20180205_51_S171890_1227
sp|P24298|ALAT1_HUMAN	12.493868	12.503544	13.106302	12.816639	11.385702	11.6328335	12.394086	12.447623	12.608396	12.591513	13.076581	12.68098	NaN	NaN	NaN	9.777493	12.308024	12.038307	11.862703	11.939253	12.24034	7.273017	13.023534	12.995692	6.034042	12.725913	12.839788	12.441339	12.129453	12.015187	12.697207	12.4222355	12.598278	9.273676	12.892245	11.257835	11.95887	12.098541	12.192664
sp|P24462|CP3A7_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.020977	10.1848345	9.785367	10.561494	10.231482	10.341011	9.948935	11.33199	10.26528
sp|P24534|EF1B_HUMAN	15.998746	15.995559	14.666529	16.045097	15.088846	15.124396	15.321251	14.040725	15.583096	15.140202	15.461144	15.350528	15.773597	15.818507	15.654601	15.110009	15.607668	15.621326	15.204141	15.541338	15.739275	15.991184	15.456401	15.214534	NaN	NaN	NaN	15.856195	15.385105	15.105213	NaN	NaN	NaN	15.674429	15.456099	15.185963	14.147611	14.91275	14.707722
sp|P24539|AT5F1_HUMAN	13.530254	13.560826	12.3267565	13.468731	12.726128	13.010231	11.779856	11.770855	11.824669	10.935761	10.374652	10.679454	12.99161	12.887785	13.051635	12.225837	12.459697	12.773642	11.558819	10.286073	11.255387	12.824873	13.341528	13.4082365	13.376666	13.989953	12.833658	13.555919	13.323498	13.917473	13.389304	11.857027	11.989946	11.486657	13.502414	13.430804	11.78124	11.682708	12.259662
sp|P24666|PPAC_HUMAN	12.538896	12.458681	9.671168	12.226938	12.481289	12.46688	12.284359	12.3605585	12.494652	12.50566	12.721584	12.525684	12.791037	12.710148	12.525514	12.578207	12.835383	13.039122	12.922404	12.857718	12.901665	12.818562	12.418034	12.539461	12.035335	12.53591	12.536821	12.157622	12.316606	12.33773	12.801775	11.515598	11.646169	11.628975	1.6679115	10.878816	13.050997	12.711956	12.969644
sp|P24752|THIL_HUMAN	17.540386	17.18829	16.445053	17.731403	17.543266	17.008799	16.299316	16.218842	16.5959	15.855443	15.702925	15.427983	16.942877	16.775284	16.813778	16.80366	16.34581	16.504257	16.654917	16.729729	16.829685	16.6724	15.859529	16.040255	16.157505	16.301807	16.252937	16.3565	16.460316	16.463623	16.731539	15.987412	16.069265	16.176075	16.40163	16.25548	16.08799	15.8653555	15.931746
sp|P25311|ZA2G_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.986783	11.396606	11.625726	NaN	NaN	NaN	11.6598835	11.418928	14.744123	11.626206	11.704327	10.725671	11.242156	11.493188	11.604962
sp|P25325|THTM_HUMAN	13.943159	13.821202	12.300979	11.495071	13.986305	13.905833	13.354504	13.625652	13.709245	12.615262	13.080887	13.579066	14.200619	14.120551	14.204383	14.583936	14.308616	14.559415	14.559429	14.5297365	14.544243	14.1976385	13.660213	13.708859	13.548412	14.048897	13.653716	13.520325	13.812504	13.770872	14.695141	13.278398	13.218939	13.539032	14.722181	13.962787	14.323212	14.188769	14.261132
sp|P25398|RS12_HUMAN	13.984186	14.047336	14.024273	14.468549	13.532519	14.032344	13.340722	13.368017	13.542103	13.797903	13.757865	13.176327	13.871482	13.835274	13.70727	13.530305	13.57572	13.569996	13.17847	13.164147	12.851884	13.990084	13.956063	13.976612	14.0001955	13.861402	13.600267	13.391393	13.731368	13.02579	13.510261	13.857158	13.293351	13.872565	14.1012	13.708027	13.522207	13.484448	13.75274
sp|P25685|DNJB1_HUMAN	11.717301	11.647772	9.611564	11.454322	10.290345	10.537249	9.195875	9.036474	9.396692	NaN	NaN	NaN	NaN	NaN	NaN	11.244469	10.161324	10.233487	NaN	NaN	NaN	11.035722	10.371742	10.319848	11.1001425	9.634545	10.076168	9.740795	11.070672	5.0839643	12.09917	10.2684355	10.200427	NaN	NaN	NaN	10.806904	10.878085	10.881291
sp|P25705|ATPA_HUMAN	17.33834	17.337109	17.42573	17.5583	17.21518	17.196283	16.882257	17.129976	17.276007	16.146252	16.498798	16.20683	16.66673	16.530012	16.581936	18.079168	17.369791	17.198772	16.492722	16.55951	16.630629	17.66948	17.33302	17.58973	17.867115	17.2299	17.360004	17.603558	17.162594	17.170712	16.290262	17.216747	16.915863	17.468288	17.061165	17.491827	17.377022	17.107525	17.222187
sp|P25774|CATS_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.216275	11.112696	11.317689	NaN	NaN	NaN	12.229705	12.56988	12.145164	11.215347	11.988238	11.045672	8.131288	9.866571	11.295432	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.561927	10.894008	12.344309	11.546277	11.586151	11.642316
sp|P25786|PSA1_HUMAN	14.234152	14.132403	13.249334	13.209791	13.83156	14.020984	12.784142	12.991746	13.203035	13.80389	13.752521	13.866483	12.754405	12.85201	12.72484	12.457274	14.181835	13.783988	13.240233	13.524694	13.398701	13.466706	13.263951	13.5997505	13.065566	12.939704	13.047176	12.092375	12.8474655	12.80598	14.707963	13.066866	12.960754	12.207231	13.046049	13.296664	13.4453	13.026136	13.1445675
sp|P25787|PSA2_HUMAN	12.803905	12.560181	12.0243435	10.808415	12.2960205	12.321527	12.277758	12.379059	12.392225	12.561669	12.557866	12.393593	13.275652	13.214854	12.898486	13.082747	12.363085	12.382298	13.209422	13.2488575	13.164029	12.661387	12.692799	12.831973	13.091389	12.123882	12.167274	11.657027	12.555598	12.750443	12.90498	12.232855	12.962069	11.637269	11.931	11.5687685	12.529333	12.739399	12.72964
sp|P25788|PSA3_HUMAN	10.916606	10.977411	14.3725395	11.419515	13.397286	13.160634	13.407808	13.632171	13.388612	13.336575	13.4362335	13.223916	10.964022	10.929292	10.57137	12.303037	13.413296	13.463138	13.603422	13.467505	13.521117	13.701874	13.260814	13.005498	6.363832	13.457938	13.469242	12.879389	13.901045	13.7667465	13.853944	14.125875	13.8458	12.6373825	13.175687	13.213623	13.5520315	13.308453	13.410159
sp|P25789|PSA4_HUMAN	12.743762	12.644794	12.859125	12.14834	12.298659	12.428668	12.505609	12.5459795	12.482452	12.316779	12.862878	12.924263	12.634513	12.572925	12.240578	13.324347	13.231499	13.308349	12.760842	12.730663	12.77421	11.449271	12.908084	12.555127	12.577644	12.2837105	12.516666	12.501401	12.729907	12.568059	12.715224	13.443991	13.548542	12.322617	12.470918	12.206413	13.221442	13.203375	13.384126
sp|P26006|ITA3_HUMAN	12.159139	12.050392	11.418094	11.374274	9.326749	10.079915	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.926771	12.052979	11.8819	12.14538	12.232911	12.204521	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P26038|MOES_HUMAN	15.611325	15.725593	15.520979	15.282763	14.814037	14.576772	15.238625	15.216437	15.328762	15.682326	15.198424	15.546771	15.6477165	15.403362	15.324792	15.322018	15.415336	15.550843	15.223092	15.131478	15.423063	15.841485	15.739311	15.3534155	16.0013	15.079681	15.330185	15.645932	15.68113	15.661533	15.595329	15.454747	15.332883	15.324199	15.774946	15.06362	14.604576	14.998804	14.906675
sp|P26196|DDX6_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.308236	10.286954	10.905271	NaN	NaN	NaN	NaN	NaN	NaN
sp|P26373|RL13_HUMAN	14.915739	14.9607935	14.444744	13.517977	15.223341	15.440618	14.903846	14.975559	15.116482	14.819303	14.837895	14.777515	14.769047	14.910342	15.090034	14.647045	13.911551	13.523496	14.359087	14.425401	14.285553	15.763769	15.112643	15.402963	13.924072	14.696644	14.451045	14.990222	15.160941	14.746513	15.327476	14.499228	14.293449	14.822766	14.957302	14.80343	14.860544	14.779631	14.63181
sp|P26440|IVD_HUMAN	13.448612	13.297227	9.967933	13.5629225	13.10203	12.678685	12.720214	12.861545	12.737782	13.027009	12.983607	12.807357	13.47802	13.518058	13.308742	14.200651	13.943472	13.957895	14.008074	14.065341	13.967772	13.017545	13.127435	13.026776	13.425933	13.0202	13.118349	12.740262	12.941772	12.937786	12.091457	12.545198	12.248077	13.175071	13.465773	13.371079	13.663029	13.374289	13.331058
sp|P26447|S10A4_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.579359	10.982738	NaN	NaN	NaN	12.066807	11.907419	11.895393
sp|P26599|PTBP1_HUMAN	13.07614	12.962107	8.964542	12.008966	12.643737	12.759906	12.474161	12.453761	12.954406	12.793552	12.910386	12.82419	10.259029	10.294498	9.702021	12.352712	11.692674	11.543716	11.513877	11.005099	11.297789	11.481226	13.142489	13.182189	12.626284	10.252138	9.66916	11.82526	12.53869	11.975633	10.141871	10.934139	11.355341	12.121002	11.481772	12.404644	12.36339	11.916089	12.426918
sp|P26639|SYTC_HUMAN	12.618737	12.492022	11.492611	12.009721	12.110368	12.088979	12.0009775	12.194968	11.7305765	12.0417795	12.326669	12.345484	11.387834	11.695737	11.5368595	12.210274	12.12544	11.674293	10.908573	11.049696	11.063051	11.895484	11.378501	10.817808	10.679584	11.790809	11.686117	11.807733	11.948271	12.274223	11.105764	12.106588	12.230447	12.602514	12.40433	12.696201	11.488092	11.97541	11.673837
sp|P26640|SYVC_HUMAN	11.588216	11.606943	5.916461	10.867066	11.206361	11.2782955	9.865148	11.550002	9.283452	11.121769	10.566855	10.999437	10.212322	9.975063	10.471584	NaN	NaN	NaN	NaN	NaN	NaN	11.215849	10.678109	10.702645	11.306127	8.558726	7.8060045	10.412833	10.57598	11.648182	10.169549	10.3712	11.505426	10.87545	10.967523	10.837689	NaN	NaN	NaN
sp|P26641|EF1G_HUMAN	15.434468	15.526024	15.73451	15.421826	14.998753	14.821016	14.363333	14.323932	14.215403	14.520118	14.807828	14.703985	14.81624	15.006233	14.823129	14.476513	14.118789	13.815109	13.723735	13.937214	13.693295	15.528788	15.318639	15.445576	15.036548	15.129894	15.068745	14.731312	14.570962	14.854869	15.557466	14.9303465	15.033357	14.138332	14.065564	14.381401	14.325719	14.066627	14.279016
sp|P26885|FKBP2_HUMAN	NaN	NaN	NaN	12.880863	12.789286	12.326956	NaN	NaN	NaN	NaN	NaN	NaN	12.501605	12.343524	12.390647	NaN	NaN	NaN	12.380308	12.481377	12.71998	NaN	NaN	NaN	12.578863	12.575429	11.9885	NaN	NaN	NaN	NaN	NaN	NaN	12.444894	12.562419	12.579422	NaN	NaN	NaN
sp|P27105|STOM_HUMAN	13.78514	13.834044	10.513065	10.0406885	12.724191	12.839907	11.420706	11.533477	11.324017	12.706492	12.637375	12.819102	12.555359	12.297749	12.417549	13.184189	12.999135	12.799644	12.512963	12.160232	12.5884285	13.489353	12.542651	12.54465	8.902124	12.72049	12.71114	13.052568	12.724234	13.063793	3.5885334	12.284783	11.683718	11.06353	12.101628	11.326138	12.480825	12.865411	13.203707
sp|P27144|KAD4_HUMAN	12.912105	12.6235895	12.753171	13.058149	13.091119	13.469357	12.975454	12.866626	12.936939	12.947984	13.31931	13.231278	13.2409525	13.038675	12.972532	13.701285	13.513633	13.645036	13.652946	13.712892	13.685218	13.194048	11.992112	11.960021	13.144392	13.396583	13.576355	12.354507	13.044976	12.604484	13.555132	13.539754	12.973322	13.491036	12.587361	13.339801	13.495088	13.128534	13.193725
sp|P27169|PON1_HUMAN	12.378706	12.9258	11.617858	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.22145	12.97021	12.851886	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.110819	10.895805	13.252609	12.658056	12.050146	12.717376	12.177439	12.397796	8.2709465	11.04355	10.938989	13.419148	13.16398	12.76992	12.170469	12.0411825	12.002416
sp|P27216|ANX13_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.547409	7.7998476	6.7168922	NaN	NaN	NaN
sp|P27338|AOFB_HUMAN	12.932043	12.824396	13.06088	12.771787	14.092978	14.150408	13.564125	13.835475	13.78413	13.555008	13.767579	13.572966	14.004307	14.042608	13.960983	11.619109	11.718468	11.191447	12.267121	12.451375	12.387182	14.580938	13.92218	14.309443	11.985704	13.983571	13.705386	13.537161	13.478013	13.743651	13.890081	14.148421	13.700309	12.9076395	13.30478	13.097688	13.654167	14.182803	14.131709
sp|P27348|1433T_HUMAN	15.221638	15.143914	12.368889	11.484164	14.978636	15.1444645	14.98072	15.126238	14.891044	15.088716	14.873572	14.700138	11.510906	11.757202	11.661245	11.777653	11.516857	10.933538	11.334624	10.878576	11.1049	15.312028	15.087676	15.035436	15.276407	12.631165	12.550915	14.406437	15.273587	14.950632	15.030833	14.943016	14.989814	14.392529	14.893783	14.705853	14.278383	14.598616	14.668629
sp|P27487|DPP4_HUMAN	12.36589	11.627269	11.559546	12.244884	10.720405	10.9304	12.362947	12.530346	11.1417055	11.982524	12.481024	12.594433	11.271916	11.215188	12.590853	12.292306	10.908852	11.057616	12.012281	12.083407	10.769213	12.106416	10.843024	11.510362	11.465205	12.417566	12.40442	11.57215	11.553337	12.692622	11.9991455	12.803894	12.043015	12.74878	11.698396	12.359018	12.851244	11.937215	12.679299
sp|P27635|RL10_HUMAN	13.413095	12.525124	12.9326725	12.60797	12.551607	13.079722	NaN	NaN	NaN	12.685384	12.398457	12.722639	12.119949	12.254378	12.718933	11.734461	11.185634	10.896046	11.605482	11.331548	11.378272	12.875524	12.631127	12.725018	12.610442	12.955667	13.134379	12.423577	12.690643	13.225315	11.838496	12.867639	12.957297	11.5214205	12.106311	12.457086	12.639405	12.542715	12.2913885
sp|P27635|RL10_HUMAN : sp|Q96L21|RL10L_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	12.4164505	12.296594	12.198249	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P27694|RFA1_HUMAN	NaN	NaN	NaN	3.908759	9.260585	9.319542	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P27695|APEX1_HUMAN	NaN	NaN	NaN	13.111186	11.104993	10.468997	10.553117	10.801759	10.942097	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.020148	12.354285	11.71046	13.530359	11.461678	11.731417	11.374461	10.277657	10.690119	11.220347	8.096935	8.581679	NaN	NaN	NaN	NaN	NaN	NaN
sp|P27708|PYR1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.0539665	9.015383	8.256329	NaN	NaN	NaN	NaN	NaN	NaN
sp|P27797|CALR_HUMAN	16.886395	16.884876	16.864515	17.129204	16.945168	17.074234	15.702015	16.200201	16.147877	17.35308	17.302845	16.72525	16.774708	16.818794	16.93631	16.997347	16.978628	16.772419	16.887667	17.328377	16.734814	17.742271	16.81269	16.681152	16.886196	16.862484	16.739803	16.584187	16.719978	16.650417	17.11042	16.644958	16.725794	17.128227	16.824944	16.644423	16.245445	16.578148	16.516716
sp|P27816|MAP4_HUMAN	12.842583	13.14005	13.539814	12.767384	13.115555	12.854466	12.858975	12.97511	13.182127	13.054178	13.194663	12.904521	13.126732	13.170013	13.498378	13.776269	13.136501	13.324433	13.061615	13.355433	13.424105	13.594292	13.2459755	12.869067	12.918977	12.443271	12.177405	13.876737	13.485589	13.178739	11.895122	12.838523	13.272955	12.621186	12.772165	12.78086	12.118323	12.2542925	12.332525
sp|P27824|CALX_HUMAN	12.0699	11.801442	14.258402	14.083913	13.334859	13.493064	14.576954	15.223519	14.636599	13.834507	13.912914	13.793154	13.506967	13.35469	13.189069	14.328688	13.643364	13.6892	13.62298	13.101167	13.366834	15.096903	14.89294	15.073875	14.108884	12.306905	11.678738	14.990737	14.585607	14.557236	15.4476	15.0800295	15.025956	14.044402	14.083598	13.893894	12.303848	12.684308	12.572332
sp|P28062|PSB8_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.332759	10.701063	10.109225	NaN	NaN	NaN	12.179123	12.170195	12.047357	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P28065|PSB9_HUMAN	11.368522	11.446413	11.453625	12.868139	12.021069	11.257548	11.720597	11.455482	11.918731	11.902086	12.4064665	11.969498	11.972594	12.131857	11.983382	12.489962	12.144618	12.277185	12.204419	12.218999	12.0295925	9.665215	12.101644	11.976585	12.918747	12.170774	12.036495	11.956174	12.037277	11.72973	10.985951	11.523999	11.378989	11.616216	11.464484	10.752144	11.929588	11.782705	12.305651
sp|P28066|PSA5_HUMAN	14.934162	14.61161	14.778707	15.262781	14.919808	14.636036	14.5692005	14.541291	14.891547	15.000127	14.645941	14.774365	14.513118	14.556425	14.502242	14.997917	14.81813	14.886409	14.764941	14.735535	14.55673	14.822411	14.76689	14.532529	15.206134	14.018856	14.07905	14.205528	14.708833	14.550514	15.003927	14.569364	14.70054	14.580423	14.47892	14.553927	14.766118	14.912812	14.733329
sp|P28070|PSB4_HUMAN	13.6288395	13.674509	13.792463	9.021458	13.466762	13.354284	13.242371	13.092505	13.325846	12.586145	12.901668	12.706747	13.991851	13.834363	13.965398	12.478893	13.581904	13.459918	13.444701	13.6146345	13.581857	12.852943	13.602485	13.488798	10.277825	13.438958	13.601822	13.636144	13.7048435	13.472258	13.023565	13.385266	13.997645	13.409595	12.929443	13.267909	13.49524	13.603073	13.356958
sp|P28072|PSB6_HUMAN	14.589119	14.510421	14.496275	14.472926	14.255308	13.947068	13.798614	13.85423	14.039446	14.159381	14.179152	13.951742	14.364751	14.258949	14.095484	14.380903	14.51632	14.521565	14.458616	14.462581	14.424684	14.016005	14.236714	14.074329	14.589364	14.486663	14.227286	14.134443	14.084914	14.109308	14.1629925	14.009799	14.242248	13.037029	14.591109	12.741587	13.572687	13.551287	13.632863
sp|P28074|PSB5_HUMAN	11.659907	11.56633	11.378465	11.341526	11.393023	11.439258	11.425992	11.637153	11.619397	10.872932	10.721536	10.960053	11.378802	11.838104	11.789687	5.304488	10.9674225	11.00601	11.022371	10.804197	11.116149	6.519787	11.569076	11.2164135	11.62693	11.490991	11.637798	11.780112	11.270878	11.514853	11.592406	11.665496	12.390624	11.474742	11.411997	10.883127	11.365713	11.701152	11.395348
sp|P28288|ABCD3_HUMAN	10.893391	11.4022665	10.365092	10.402379	10.48294	11.328065	NaN	NaN	NaN	10.391518	10.400835	11.702976	10.990714	10.855736	11.403423	NaN	NaN	NaN	9.905767	9.343939	10.206031	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.718737	11.593206	11.616369	10.267378	6.0208774	10.02122	9.0549965	10.159781	8.888303
sp|P28331|NDUS1_HUMAN	13.0401	12.991893	11.82857	13.056292	12.443827	12.33246	12.4734955	12.636673	12.614866	11.864661	12.196027	11.819327	11.787639	11.581107	12.073557	12.197892	12.170614	12.05356	11.2637415	10.9607525	11.458467	9.137476	12.872071	12.604782	12.894858	12.088004	12.438948	11.530193	11.565943	11.53275	11.441318	11.0575905	10.762798	11.69854	10.704939	11.502352	10.909578	10.782447	11.281027
sp|P28332|ADH6_HUMAN	11.119049	11.43397	12.724333	12.700527	12.50614	13.08227	11.599379	11.493788	11.429765	12.7811985	11.873838	12.122035	9.735398	9.798027	9.544952	NaN	NaN	NaN	NaN	NaN	NaN	10.470503	11.366552	11.228125	12.928623	11.462639	11.483075	10.448376	9.713009	10.214866	9.4495125	10.639018	10.214277	NaN	NaN	NaN	NaN	NaN	NaN
sp|P28340|DPOD1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	12.014774	11.921068	11.75255	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.105715	12.563406	12.582229	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P28482|MK01_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.3895216	8.567073	8.135057	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P28838|AMPL_HUMAN	14.645557	14.611842	14.781316	14.94232	14.413314	14.252486	14.507334	14.223068	14.71816	14.876391	15.173397	14.803866	15.1406145	15.287936	15.175916	16.049469	15.735476	15.995883	15.522495	15.670254	15.799855	16.199986	14.673074	14.3353615	15.781082	14.958948	14.662767	14.901554	14.481308	14.239511	15.503959	14.923236	14.421543	14.855992	15.3531	14.99533	15.39165	15.177175	15.437166
sp|P29144|TPP2_HUMAN	10.493751	10.224883	9.659312	9.896296	7.5251274	8.126087	NaN	NaN	NaN	10.267189	9.783516	9.923881	NaN	NaN	NaN	9.361756	10.6309395	10.579561	10.364515	10.366963	10.294008	1.7523003	7.7545543	8.679835	NaN	NaN	NaN	10.342878	9.451276	10.224914	NaN	9.473692	9.623994	9.412426	-1.7363701	9.429858	10.590808	10.683777	10.435539
sp|P29218|IMPA1_HUMAN	NaN	NaN	10.714238	NaN	NaN	NaN	NaN	NaN	NaN	11.175958	11.058517	11.063276	NaN	NaN	NaN	NaN	NaN	NaN	11.22672	11.0681505	11.296259	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.490155	11.374373	11.3723755
sp|P29350|PTN6_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.596578	8.886212	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.236358	9.523681	9.5312395
sp|P29373|RABP2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.127197	-0.66065884	11.699843	NaN	NaN	NaN	NaN	NaN	NaN
sp|P29401|TKT_HUMAN	15.398569	15.438535	15.481542	15.51666	15.29935	15.196151	15.088427	15.125517	15.287138	15.073434	15.172704	15.148315	15.433657	15.174169	15.3320875	16.262825	15.807276	16.058119	16.39089	16.483856	16.59479	13.906318	15.095424	14.892867	15.565579	15.434734	15.410292	14.868414	15.023224	14.749409	15.660676	14.590041	14.506818	16.204193	15.553822	16.132776	17.286736	16.89024	17.221333
sp|P29508|SPB3_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.129426	6.447101	16.395374	NaN	NaN	NaN	NaN	NaN	NaN
sp|P29590|PML_HUMAN	11.1416445	10.975958	9.0924225	9.105642	11.316172	10.761456	10.482144	10.334767	10.324806	10.747639	10.921327	10.416865	10.816288	10.759311	9.953822	13.744316	10.679009	11.123747	10.908994	10.842609	10.691762	5.1117516	10.617993	10.240798	7.839043	10.582027	10.475922	12.482158	10.55092	10.916523	9.710502	10.633142	11.069434	8.632497	NaN	9.399433	NaN	NaN	NaN
sp|P29692|EF1D_HUMAN	15.103272	14.763463	15.201715	14.361327	14.8171015	14.703276	14.846178	14.494224	14.935247	14.888017	15.014831	14.868584	14.5805435	14.542399	14.77638	14.331631	14.883075	15.044179	14.453925	14.717358	14.672195	14.780719	14.959827	15.039891	15.546935	14.837977	14.934429	14.777507	14.705222	14.774983	14.89773	14.800169	14.384497	14.448377	15.238134	14.737746	14.654348	14.628455	14.677421
sp|P29966|MARCS_HUMAN	11.8486805	12.280608	12.300424	13.267463	11.898316	11.895203	11.145589	10.592164	12.44895	12.876666	12.273227	12.1565275	13.51294	13.633918	13.16878	12.801559	12.83142	12.800264	13.35447	13.301107	13.3200245	13.662323	13.38663	12.862105	13.940539	12.486665	12.179196	13.361458	12.18252	11.907245	12.842857	12.547254	12.484096	12.991043	13.315507	12.464976	12.18769	12.846211	12.75915
sp|P30038|AL4A1_HUMAN	16.888012	16.89421	17.229443	16.963387	16.34766	16.478037	15.981644	16.065357	15.840961	15.949048	16.234936	15.943471	16.524733	16.460094	16.212673	16.507105	16.642395	16.606415	16.003387	16.035032	16.125662	16.7568	16.765778	16.908667	17.053802	16.252403	16.32423	16.902212	16.705185	16.546667	15.2538185	16.073582	16.002554	16.617287	16.142069	16.32523	16.670284	16.505527	16.631958
sp|P30039|PBLD_HUMAN	13.718806	13.585737	13.793359	14.2525215	13.925629	13.698741	12.597631	12.876816	12.695936	12.465544	12.949417	12.638667	14.2244425	14.02289	13.931813	13.490104	13.671201	13.692273	14.21249	14.144008	14.401076	12.07568	12.386459	12.454456	13.763117	13.535153	13.482596	12.293958	12.306182	12.294857	13.943811	13.618468	13.44054	12.149413	11.0440445	12.50764	14.014722	14.03228	14.149707
sp|P30040|ERP29_HUMAN	15.474933	15.442784	15.340348	15.651167	15.4192095	15.285264	14.313349	14.532576	14.510118	14.97095	14.970334	14.79506	14.798812	14.848785	14.252551	15.746971	15.326847	15.224051	14.529145	14.847774	14.417034	16.11405	15.531734	15.489632	15.050987	14.421334	14.700809	14.829354	14.609212	14.052807	16.251432	12.712022	12.574969	14.976843	14.656458	14.654719	15.078658	15.374291	15.452924
